NR_ADMIN_VAN,CODE_FUNCTIE_VAN,CODE_SOORT_VAN,CODE_WET_VAN,NR_ADMIN_NAAR,CODE_FUNCTIE_NAAR,CODE_SOORT_NAAR,CODE_WET_NAAR,DT_OVERGANG,CODE_OVERGANG,NAAM_OVERGANG,IND_VOLLEDIG,CODE_STAND_RECORD
"165","O","AK",,"403","O","AK",,1-8-2005,"V","Overdracht","N","H"
"165","O","AK",,"403","O","AK",,1-1-2007,"V","Overdracht","N","H"
"1651","S","B&W",,"1966","S","B&W",,1-1-2019,"V","Overdracht","J","H"
"1661","S","B&W",,"1895","S","B&W",,1-1-2010,"V","Overdracht","J","H"
"1663","S","B&W",,"1966","S","B&W",,1-1-2019,"V","Overdracht","J","H"
"1666","S","B&W",,"1892","S","B&W",,1-1-2010,"V","Overdracht","J","H"
"1670","S","B&W",,"1640","S","B&W",,1-1-2007,"V","Overdracht","N","H"
"1671","S","B&W",,"0796","S","B&W",,1-1-2015,"S","Splitsing","N","H"
"1671","S","B&W",,"0828","S","B&W",,1-1-2015,"S","Splitsing","N","H"
"1672","S","B&W",,"0484","S","B&W",,1-1-2014,"F","Fusie","N","H"
"1673","S","B&W",,"0569","S","B&W",,1-1-2007,"V","Overdracht","N","H"
"1679","S","B&W",,"1669","S","B&W",,1-1-2007,"V","Overdracht","N","H"
"168","O","AK",,"136","O","AK",,1-1-2008,"V","Overdracht","N","H"
"1698","S","B&W",,"1714","S","B&W",,1-1-2003,"F","Fusie","N","H"
"17AD","U","BAS","WPO","16ZO","U","BAS","WPO",1-8-2001,"F","Fusie","J","H"
"17AD00","D","VST","WPO","16ZO00","D","VST","WPO",1-8-2001,"F","Fusie","J","H"
"17AK","U","BAS","WPO","17AV","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"17AK00","D","VST","WPO","17AV00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"17AM","U","BAS","WPO","17EZ","U","BAS","WPO",1-8-2024,"F","Fusie","J","H"
"17AM00","D","VST","WPO","17EZ00","D","VST","WPO",1-8-2024,"F","Fusie","J","H"
"17AS","U","BAS","WPO","17UH","U","BAS","WPO",1-8-2016,"F","Fusie","J","H"
"17AS00","D","VST","WPO","17UH00","D","VST","WPO",1-8-2016,"F","Fusie","J","H"
"17AX","U","BAS","WPO","17EF","U","BAS","WPO",1-8-2003,"F","Fusie","N","H"
"17AX00","D","VST","WPO","17EF00","D","VST","WPO",1-8-2003,"F","Fusie","N","H"
"17BS","U","VOS","WVO","13OR","U","VOS","WVO",1-8-1999,"F","Fusie","N","H"
"17CC","U","BAS","WPO","17BU","U","BAS","WPO",1-8-2010,"F","Fusie","J","H"
"17CC00","D","VST","WPO","17BU00","D","VST","WPO",1-8-2010,"F","Fusie","J","H"
"17CG","U","SBAS","WPO","17UI","U","SBAS","WPO",1-8-2005,"F","Fusie","J","H"
"17CG00","D","VST","WPO","17UI00","D","VST","WPO",1-8-2005,"F","Fusie","J","H"
"17CN","U","BAS","WPO","17DG","U","BAS","WPO",1-8-2022,"F","Fusie","J","H"
"17CN00","D","VST","WPO","17DG00","D","VST","WPO",1-8-2022,"F","Fusie","J","H"
"17CW","U","BAS","WPO","17DG","U","BAS","WPO",1-8-2022,"F","Fusie","J","H"
"17CW00","D","VST","WPO","17DG00","D","VST","WPO",1-8-2022,"F","Fusie","J","H"
"17DE","U","BAS","WPO","17CV","U","BAS","WPO",1-8-2000,"F","Fusie","N","H"
"17DM","U","BAS","WPO","17GU","U","BAS","WPO",1-8-2015,"F","Fusie","J","H"
"17DM00","D","VST","WPO","17GU00","D","VST","WPO",1-8-2015,"F","Fusie","J","H"
"17DS","U","BAS","WPO","16NF","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"17DS00","D","VST","WPO","16NF00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"17EM","U","BAS","WPO","17EC","U","BAS","WPO",1-8-2001,"F","Fusie","J","H"
"17EM00","D","VST","WPO","17EC00","D","VST","WPO",1-8-2001,"F","Fusie","J","H"
"17ET","U","BAS","WPO","17DG","U","BAS","WPO",1-8-2012,"F","Fusie","J","H"
"17ET00","D","VST","WPO","17DG00","D","VST","WPO",1-8-2012,"F","Fusie","J","H"
"17FD","U","BAS","WPO","17DG","U","BAS","WPO",1-8-2015,"F","Fusie","J","H"
"17FD00","D","VST","WPO","17DG00","D","VST","WPO",1-8-2015,"F","Fusie","J","H"
"17FQ","U","BAS","WPO","17FH","U","BAS","WPO",1-8-2005,"F","Fusie","J","H"
"17FQ00","D","VST","WPO","17FH00","D","VST","WPO",1-8-2005,"F","Fusie","J","H"
"17FS","U","BAS","WPO","17DM","U","BAS","WPO",1-8-2011,"F","Fusie","J","H"
"17FS00","D","VST","WPO","17DM00","D","VST","WPO",1-8-2011,"F","Fusie","J","H"
"17FX","U","BAS","WPO","17EW","U","BAS","WPO",1-8-2012,"F","Fusie","J","H"
"17FX00","D","VST","WPO","17EW00","D","VST","WPO",1-8-2012,"F","Fusie","J","H"
"17FZ","U","SPEC","WEC","20EI","U","VOS","WVO",1-8-2002,"V","Overdracht","N","H"
"17FZ00","D","VST","WEC","20EI02","D","VST","WVO",1-8-2002,"V","Overdracht","N","H"
"17GA","U","VOS","WVO","01MO","U","VOS","WVO",1-8-1998,"S","Splitsing","N","H"
"17GA","U","VOS","WVO","04DS","U","VOS","WVO",1-8-1998,"S","Splitsing","N","H"
"17GA","U","VOS","WVO","07BQ","U","VOS","WVO",1-8-1998,"S","Splitsing","N","H"
"17GA00","D","VST","WVO","01MO01","D","DIS","WVO",1-8-1998,"S","Splitsing","J","H"
"17GA00","D","VST","WVO","04DS01","D","DIS","WVO",1-8-1998,"S","Splitsing","J","H"
"17GA00","D","VST","WVO","07BQ01","D","DIS","WVO",1-8-1998,"S","Splitsing","J","H"
"17GK","U","SPEC","WEC","16YC","U","VOS","WVO",1-8-2002,"V","Overdracht","J","H"
"17GK00","D","VST","WEC","16YC00","D","VST","WVO",1-8-2002,"V","Overdracht","J","H"
"17GZ","U","SBAS","WPO","00UN","U","SBAS","WPO",1-8-2012,"F","Fusie","J","H"
"17GZ00","D","VST","WPO","00UN00","D","VST","WPO",1-8-2012,"F","Fusie","J","H"
"17HK","U","SPEC","WEC","16QI","U","SBAS","WPO",1-8-1998,"F","Fusie","N","H"
"17HK00","D","VST","WEC","16QI01","D","VST","WPO",1-8-1998,"F","Fusie","N","H"
"17HL","U","VOS","WVO","16PK","U","VOS","WVO",1-8-2000,"F","Fusie","N","H"
"17HL00","D","VST","WVO","16PK07","D","VST","WVO",1-8-2000,"F","Fusie","N","H"
"17HR03","D","VST","WVO","20MM07","D","VST","WVO",1-8-2003,"V","Overdracht","J","H"
"17HS","U","VOS","WVO","21CY","U","BERV","WEB",1-8-1999,"F","Fusie","N","H"
"17HS00","D","VST","WVO","21CY07","D","VST","WVO",1-8-1999,"F","Fusie","N","H"
"17IB","U","VOS","WVO","17HB","U","VOS","WVO",1-8-1999,"F","Fusie","N","H"
"17IB00","D","VST","WVO","17HB03","D","VST","WVO",1-8-1999,"F","Fusie","N","H"
"17IL","U","SBAS","WPO","16SM","U","SBAS","WPO",1-8-2006,"F","Fusie","J","H"
"17IL00","D","VST","WPO","16SM00","D","VST","WPO",1-8-2006,"F","Fusie","J","H"
"17IS","U","VOS","WVO","14OY","U","VOS","WVO",1-8-2007,"F","Fusie","J","H"
"17IS00","D","VST","WVO","14OY00","D","VST","WVO",1-8-2007,"F","Fusie","J","H"
"17IX","U","VOS","WVO","02UB","U","VOS","WVO",1-8-2001,"F","Fusie","J","H"
"17IX00","D","VST","WVO","02UB01","D","VST","WVO",1-8-2001,"F","Fusie","J","H"
"17JA","U","SPEC","WEC","01JO","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"17JA00","D","VST","WEC","01JO13","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"17JI","U","PROS","WVO","28BU","U","PROS","WVO",1-8-2005,"S","Splitsing","N","H"
"17JI00","D","VST","WVO","28BU00","D","VST","WVO",1-8-2005,"S","Splitsing","N","H"
"17JO","U","BAS","WPO","17QS","U","BAS","WPO",1-8-2010,"F","Fusie","J","H"
"17JO00","D","VST","WPO","17QS00","D","VST","WPO",1-8-2010,"F","Fusie","J","H"
"17JP","U","BAS","WPO","17KU","U","BAS","WPO",1-8-2023,"F","Fusie","J","H"
"17JP00","D","VST","WPO","17KU00","D","VST","WPO",1-8-2023,"F","Fusie","J","H"
"17JQ","U","SPEC","WEC","19HR","U","VOS","WVO",1-8-2002,"V","Overdracht","N","H"
"17JQ00","D","VST","WEC","19HR04","D","VSTZ","WVO",1-8-2002,"V","Overdracht","N","H"
"17KA","U","VOS","WVO","03XF","U","VOS","WVO",1-8-1997,"F","Fusie","N","H"
"17KC","U","BAS","WPO","17LE","U","BAS","WPO",1-8-2021,"F","Fusie","J","H"
"17KC00","D","VST","WPO","17LE00","D","VST","WPO",1-8-2021,"F","Fusie","J","H"
"17KH","U","BAS","WPO","06VS","U","BAS","WPO",1-8-2012,"F","Fusie","J","H"
"17KH00","D","VST","WPO","06VS00","D","VST","WPO",1-8-2012,"F","Fusie","J","H"
"17KN","U","BAS","WPO","19YL","U","BAS","WPO",1-8-2006,"V","Overdracht","J","H"
"17KN00","D","VST","WPO","19YL01","D","VST","WPO",1-8-2006,"V","Overdracht","J","H"
"17KS","U","BAS","WPO","17JL","U","BAS","WPO",1-8-2009,"F","Fusie","J","H"
"17KS00","D","VST","WPO","17JL00","D","VST","WPO",1-8-2009,"F","Fusie","J","H"
"17KZ","U","BAS","WPO","13BP","U","BAS","WPO",1-8-2021,"F","Fusie","J","H"
"17KZ00","D","VST","WPO","13BP00","D","VST","WPO",1-8-2021,"F","Fusie","J","H"
"17LA","U","BAS","WPO","17JX","U","BAS","WPO",1-8-2016,"F","Fusie","J","H"
"17LA00","D","VST","WPO","17JX00","D","VST","WPO",1-8-2016,"F","Fusie","J","H"
"17LD","U","BAS","WPO","17KB","U","BAS","WPO",1-8-2010,"F","Fusie","J","H"
"17LD00","D","VST","WPO","17KB00","D","VST","WPO",1-8-2010,"F","Fusie","J","H"
"17LI","U","BAS","WPO","09RU","U","BAS","WPO",1-8-2022,"F","Fusie","J","H"
"17LI00","D","VST","WPO","09RU00","D","VST","WPO",1-8-2022,"F","Fusie","J","H"
"17LM","U","BAS","WPO","17OF","U","BAS","WPO",1-8-2024,"F","Fusie","J","H"
"17LM00","D","VST","WPO","17OF00","D","VST","WPO",1-8-2024,"F","Fusie","J","H"
"17LP","U","BAS","WPO","17MH","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"17LP00","D","VST","WPO","17MH02","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"17LS","U","BAS","WPO","03RS","U","BAS","WPO",1-8-2002,"V","Overdracht","J","H"
"17LS00","D","VST","WPO","03RS00","D","VST","WPO",1-8-2002,"V","Overdracht","J","H"
"17MB","U","BAS","WPO","17LH","U","BAS","WPO",1-8-2004,"F","Fusie","J","H"
"17MB00","D","VST","WPO","17LH00","D","VST","WPO",1-8-2004,"F","Fusie","J","H"
"17OA","U","BAS","WPO","05LL","U","BAS","WPO",1-8-2007,"F","Fusie","J","H"
"17OA00","D","VST","WPO","05LL00","D","VST","WPO",1-8-2007,"F","Fusie","J","H"
"17OD","U","BAS","WPO","19OQ","U","BAS","WPO",1-8-2004,"F","Fusie","J","H"
"17OD00","D","VST","WPO","19OQ00","D","VST","WPO",1-8-2004,"F","Fusie","J","H"
"17OE","U","BAS","WPO","17PK","U","BAS","WPO",1-8-2014,"F","Fusie","J","H"
"17OE00","D","VST","WPO","17PK00","D","VST","WPO",1-8-2014,"F","Fusie","J","H"
"17OL","U","VOS","WVO","00RO","U","VOS","WVO",1-8-1997,"F","Fusie","J","H"
"17OL00","D","VST","WVO","00RO01","D","VST","WVO",1-8-1997,"F","Fusie","J","H"
"17OZ","U","BAS","WPO","20UL","U","BAS","WPO",1-8-2022,"F","Fusie","J","H"
"17OZ00","D","VST","WPO","20UL00","D","VST","WPO",1-8-2022,"F","Fusie","J","H"
"17PD","U","BAS","WPO","16BL","U","BAS","WPO",1-8-2003,"V","Overdracht","J","H"
"17PD00","D","VST","WPO","16BL01","D","VST","WPO",1-8-2003,"V","Overdracht","J","H"
"17PU","U","BAS","WPO","14HO","U","BAS","WPO",1-8-2014,"F","Fusie","J","H"
"17PU00","D","VST","WPO","14HO00","D","VST","WPO",1-8-2014,"F","Fusie","J","H"
"17RG","U","BAS","WPO","17NV","U","BAS","WPO",1-8-2004,"F","Fusie","J","H"
"17RG00","D","VST","WPO","17NV00","D","VST","WPO",1-8-2004,"F","Fusie","J","H"
"17RN","U","BAS","WPO","17ZP","U","BAS","WPO",1-8-2023,"F","Fusie","J","H"
"17RN00","D","VST","WPO","17ZP00","D","VST","WPO",1-8-2023,"F","Fusie","J","H"
"17RR","U","BAS","WPO","16NC","U","BAS","WPO",1-8-2007,"F","Fusie","J","H"
"17RR00","D","VST","WPO","16NC00","D","VST","WPO",1-8-2007,"F","Fusie","J","H"
"17SE","U","BAS","WPO","17PZ","U","BAS","WPO",1-8-2015,"F","Fusie","J","H"
"17SE00","D","VST","WPO","17PZ00","D","VST","WPO",1-8-2015,"F","Fusie","J","H"
"17TA","U","BAS","WPO","17SP","U","BAS","WPO",1-8-2007,"F","Fusie","J","H"
"17TA00","D","VST","WPO","17SP00","D","VST","WPO",1-8-2007,"F","Fusie","J","H"
"17TM","U","BAS","WPO","17YN","U","BAS","WPO",1-8-1998,"F","Fusie","N","H"
"17TR","U","BAS","WPO","17TW","U","BAS","WPO",1-8-2005,"F","Fusie","J","H"
"17TR00","D","VST","WPO","17TW00","D","VST","WPO",1-8-2005,"F","Fusie","J","H"
"17UT","U","VOS","WVO","19XH","U","VOS","WVO",1-8-2000,"F","Fusie","N","H"
"17UT00","D","VST","WVO","19XH03","D","VST","WVO",1-8-2000,"F","Fusie","N","H"
"17UW","U","VOS","WVO","20CP","U","VOS","WVO",1-8-1997,"F","Fusie","N","H"
"17VC","U","VOS","WVO","16PK","U","VOS","WVO",1-8-2004,"F","Fusie","J","H"
"17VC00","D","VST","WVO","16PK10","D","VST","WVO",1-8-2004,"F","Fusie","J","H"
"17VH","U","VOS","WVO","20DL","U","VOS","WVO",1-8-1998,"F","Fusie","N","H"
"17VH00","D","VST","WVO","20DL09","D","VST","WVO",1-8-1998,"F","Fusie","N","H"
"17VI","U","SBAS","WPO","19HE","U","SBAS","WPO",1-8-2002,"V","Overdracht","J","H"
"17VI00","D","VST","WPO","19HE00","D","VST","WPO",1-8-2002,"V","Overdracht","J","H"
"17VL","U","SPEC","WEC","16QI","U","SBAS","WPO",1-8-1998,"F","Fusie","N","H"
"17VL00","D","VST","WEC","16QI02","D","VST","WPO",1-8-1998,"F","Fusie","N","H"
"17VN04","D","VSTS","WVO","05AV03","D","VSTS","WVO",1-8-2000,"F","Fusie","J","H"
"17VP02","D","VST","WVO","17VP05","D","VST","WVO",1-8-2013,"V","Overdracht","N","H"
"17WG","U","VOS","WVO","20GC","U","VOS","WVO",1-8-2001,"F","Fusie","J","H"
"17WG00","D","VST","WVO","20GC06","D","VST","WVO",1-8-2001,"F","Fusie","J","H"
"17WI","U","VOS","WVO","27VG","U","VOS","WVO",1-8-2004,"F","Fusie","J","H"
"17WI00","D","VST","WVO","27VG00","D","VST","WVO",1-8-2004,"F","Fusie","J","H"
"17WI02","D","VST","WVO","27VG01","D","VST","WVO",1-8-2004,"F","Fusie","J","H"
"17WI03","D","DIS","WVO","27VG03","D","DIS","WVO",1-8-2004,"F","Fusie","J","H"
"17WI05","D","VST","WVO","27VG02","D","VST","WVO",1-8-2004,"F","Fusie","J","H"
"17WM","U","SPEC","WEC","08ZP","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"17WM00","D","VST","WEC","08ZP06","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"17WM01","D","VST","WEC","08ZP07","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"17WQ04","D","DIS","WVO","17WQ05","D","VST","WVO",1-8-2004,"V","Overdracht","J","H"
"17WQ05","D","VST","WVO","31MD02","D","VST","WVO",1-8-2019,"S","Splitsing","N","H"
"17WQ06","D","VST","WVO","31MD00","D","VST","WVO",1-8-2019,"S","Splitsing","N","H"
"17WQ10","D","VSTZ","WVO","17WQ05","D","VST","WVO",1-8-2004,"V","Overdracht","J","H"
"17WQ11","D","VST","WVO","31MD01","D","VST","WVO",1-8-2019,"S","Splitsing","N","H"
"17WQ13","D","DIS","WVO","17WQ05","D","VST","WVO",1-8-2004,"V","Overdracht","J","H"
"17WQ15","D","TVST","WVO","31MD03","D","TVST","WVO",1-8-2019,"S","Splitsing","N","H"
"17WR","U","VOS","WVO","02VT","U","VOS","WVO",1-8-1998,"F","Fusie","N","H"
"17WR00","D","VST","WVO","02VT05","D","VST","WVO",1-8-1998,"F","Fusie","N","H"
"17WS","U","SBAS","WPO","02WS","U","SBAS","WPO",1-8-2004,"F","Fusie","J","H"
"17WS00","D","VST","WPO","02WS00","D","VST","WPO",1-8-2004,"F","Fusie","J","H"
"17WV","U","SPEC","WEC","01JO","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"17WV00","D","VST","WEC","01JO14","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"17WW","U","VOS","WVO","23WP","U","VOS","WVO",1-8-2000,"F","Fusie","N","H"
"17XA","U","HBOS","WHW","30GB","U","HBOS","WHW",1-9-2011,"F","Fusie","J","H"
"17XA00","D","LOC","WHW","30GB00","D","LOC","WHW",1-9-2011,"F","Fusie","J","H"
"17XA01","D","LOC","WHW","30GB00","D","LOC","WHW",1-9-2011,"F","Fusie","J","H"
"17XG","U","VOS","WVO","23UU","U","VOS","WVO",1-8-1998,"F","Fusie","N","H"
"17XG00","D","VST","WVO","23UU02","D","DIS","WVO",1-8-1998,"F","Fusie","N","H"
"17XR","U","VOS","WVO","19PV","U","VOS","WVO",1-8-1998,"F","Fusie","N","H"
"17XR00","D","VST","WVO","19PV02","D","VST","WVO",1-8-1998,"F","Fusie","N","H"
"17XS","U","VOS","WVO","17KF","U","VOS","WVO",1-8-1997,"F","Fusie","N","H"
"17YB","U","VOS","WVO","16PE","U","VOS","WVO",1-8-2000,"F","Fusie","N","H"
"17YB00","D","VST","WVO","16PE01","D","VST","WVO",1-8-2000,"F","Fusie","N","H"
"17YH","U","BAS","WPO","17XQ","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"17YH00","D","VST","WPO","17XQ00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"17YJ","U","BAS","WPO","17YV","U","BAS","WPO",1-8-2017,"F","Fusie","J","H"
"17YJ00","D","VST","WPO","17YV00","D","VST","WPO",1-8-2017,"F","Fusie","J","H"
"17YJ01","D","VST","WPO","17YV01","D","VST","WPO",1-8-2017,"F","Fusie","J","H"
"17YM","U","BAS","WPO","17XX","U","BAS","WPO",1-8-2000,"F","Fusie","N","H"
"17YQ","U","VOS","WVO","16RT","U","VOS","WVO",1-8-2002,"F","Fusie","J","H"
"17YQ00","D","VST","WVO","16RT01","D","VST","WVO",1-8-2002,"F","Fusie","J","H"
"17ZA","U","BAS","WPO","17ZF","U","BAS","WPO",1-8-2015,"F","Fusie","J","H"
"17ZA00","D","VST","WPO","17ZF00","D","VST","WPO",1-8-2015,"F","Fusie","J","H"
"17ZQ","U","BAS","WPO","04UV","U","BAS","WPO",1-8-2024,"F","Fusie","J","H"
"17ZQ00","D","VST","WPO","04UV00","D","VST","WPO",1-8-2024,"F","Fusie","J","H"
"17ZR01","D","VST","WPO","30VB00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"17ZT","U","SPEC","WEC","01JO","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"17ZT00","D","VST","WEC","01JO15","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"17ZW","U","BAS","WPO","17YJ","U","BAS","WPO",1-8-2008,"F","Fusie","J","H"
"17ZW00","D","VST","WPO","17YJ01","D","VST","WPO",1-8-2008,"F","Fusie","J","H"
"1701","S","SWPO","WPO","1504","S","SWPO","WPO",1-8-2010,"V","Overdracht","N","H"
"1722","S","B&W",,"1970","S","B&W",,1-1-2019,"V","Overdracht","J","H"
"18AJ","U","BAS","WPO","17NG","U","BAS","WPO",1-8-2005,"V","Overdracht","J","H"
"18AJ00","D","VST","WPO","17NG01","D","VST","WPO",1-8-2005,"V","Overdracht","J","H"
"18BS","U","SBAS","WPO","18GX","U","SBAS","WPO",1-8-2004,"F","Fusie","J","H"
"18BS00","D","VST","WPO","18GX00","D","VST","WPO",1-8-2004,"F","Fusie","J","H"
"18BV","U","SPEC","WEC","18LW","U","SPEC","WEC",1-8-2016,"F","Fusie","J","H"
"18BV00","D","VST","WEC","18LW00","D","VST","WEC",1-8-2016,"F","Fusie","J","H"
"18CH04","D","VST","WVO","31CG01","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CH06","D","VST","WVO","31CG00","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CH07","D","VST","WVO","31CG02","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CH12","D","VST","WVO","31CG03","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CH13","D","TVST","WVO","31CG04","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CH16","D","VST","WVO","30WH00","D","VST","WVO",1-8-2014,"S","Splitsing","J","H"
"18CH17","D","VST","WVO","30WH01","D","VST","WVO",1-8-2014,"S","Splitsing","J","H"
"18CP","U","SPEC","WEC","17GW","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"18CP00","D","VST","WEC","17GW29","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"18CR","U","VOS","WVO","19HG","U","VOS","WVO",1-8-2016,"F","Fusie","J","H"
"18CR00","D","VST","WVO","19HG11","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CR01","D","TVST","WVO","19HG09","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CR02","D","VST","WVO","19HG06","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CR04","D","DIS","WVO","18CR01","D","TVST","WVO",1-8-2004,"V","Overdracht","J","H"
"18CR05","D","VSTZ","WVO","19HG12","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CR06","D","VSTZ","WVO","18CR05","D","VSTZ","WVO",1-8-2004,"V","Overdracht","J","H"
"18CR08","D","TVST","WVO","19HG10","D","VST","WVO",1-8-2016,"F","Fusie","J","H"
"18CW","U","VOS","WVO","04XU","U","VOS","WVO",1-8-1999,"F","Fusie","N","H"
"18CW00","D","VST","WVO","04XU04","D","DIS","WVO",1-8-1999,"F","Fusie","N","H"
"18DE","U","VOS","WVO","02IB","U","VOS","WVO",1-8-2019,"F","Fusie","J","H"
"18DE00","D","VST","WVO","02IB00","D","VST","WVO",1-8-2019,"F","Fusie","J","H"
"18DF","U","SBAS","WPO","14VJ","U","SBAS","WPO",1-8-1999,"F","Fusie","N","H"
"18DF00","D","VST","WPO","14VJ03","D","VST","WPO",1-8-1999,"F","Fusie","N","H"
"18DN","U","SPEC","WEC","01JO","U","SPEC","WEC",1-8-2015,"F","Fusie","J","H"
"18DN00","D","VST","WEC","01JO00","D","VST","WEC",1-8-2015,"F","Fusie","J","H"
"18DO01","D","ILOC","WVO","05FJ08","D","ILOC","WVO",1-8-2007,"F","Fusie","J","H"
"18DV","U","BAS","WPO","08AF","U","BAS","WPO",1-8-2016,"F","Fusie","J","H"
"18DV00","D","VST","WPO","08AF00","D","VST","WPO",1-8-2016,"F","Fusie","J","H"
"18EB","U","BAS","WPO","04RU","U","BAS","WPO",1-8-2021,"F","Fusie","J","H"
"18EB00","D","VST","WPO","04RU00","D","VST","WPO",1-8-2021,"F","Fusie","J","H"
"18EQ","U","BAS","WPO","04HC","U","BAS","WPO",1-8-2000,"F","Fusie","N","H"
"18EQ00","D","VST","WPO","04HC01","D","VST","WPO",1-8-2000,"F","Fusie","N","H"
"18EV","U","BAS","WPO","18JG","U","BAS","WPO",1-8-2012,"F","Fusie","J","H"
"18EV00","D","VST","WPO","18JG00","D","VST","WPO",1-8-2012,"F","Fusie","J","H"
"18EY","U","BAS","WPO","08VY","U","BAS","WPO",1-8-2015,"F","Fusie","J","H"
"18EY00","D","VST","WPO","08VY00","D","VST","WPO",1-8-2015,"F","Fusie","J","H"
"18FQ","U","SPEC","WEC","01KJ","U","SBAS","WPO",1-8-1998,"F","Fusie","N","H"
"18FQ00","D","VST","WEC","01KJ01","D","VST","WPO",1-8-1998,"F","Fusie","N","H"
"18GF","U","BAS","WPO","05RK","U","BAS","WPO",1-8-2021,"F","Fusie","J","H"
"18GF00","D","VST","WPO","05RK00","D","VST","WPO",1-8-2021,"F","Fusie","J","H"
"18GK","U","BAS","WPO","04JI","U","BAS","WPO",1-8-2009,"F","Fusie","J","H"
"18GK00","D","VST","WPO","04JI00","D","VST","WPO",1-8-2009,"F","Fusie","J","H"
"18GL","U","SBAS","WPO","19UM","U","SBAS","WPO",1-8-2016,"F","Fusie","J","H"
"18GL00","D","VST","WPO","19UM00","D","VST","WPO",1-8-2016,"F","Fusie","J","H"
"18GM","U","BAS","WPO","18IE","U","BAS","WPO",1-8-2002,"F","Fusie","N","H"
"18GM00","D","VST","WPO","18IE00","D","VST","WPO",1-8-2002,"F","Fusie","N","H"
"18GV","U","BAS","WPO","18IQ","U","BAS","WPO",1-8-1999,"F","Fusie","N","H"
"18HE","U","BAS","WPO","18JB","U","BAS","WPO",1-8-2005,"F","Fusie","J","H"
"18HE00","D","VST","WPO","18JB00","D","VST","WPO",1-8-2005,"F","Fusie","J","H"
"18HM","U","BAS","WPO","18JM","U","BAS","WPO",1-8-1998,"F","Fusie","N","H"
"18HU","U","BAS","WPO","05ZQ","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"18HU00","D","VST","WPO","05ZQ00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"18IA","U","VOS","WVO","00WI","U","VOS","WVO",1-8-2006,"F","Fusie","J","H"
"18IA00","D","VST","WVO","00WI04","D","VST","WVO",1-8-2006,"F","Fusie","J","H"
"18IK","U","BAS","WPO","06NY","U","BAS","WPO",1-8-2016,"F","Fusie","J","H"
"18IK00","D","VST","WPO","06NY00","D","VST","WPO",1-8-2016,"F","Fusie","J","H"
"18IN","U","BAS","WPO","11UA","U","BAS","WPO",1-8-2013,"F","Fusie","J","H"
"18IN00","D","VST","WPO","11UA00","D","VST","WPO",1-8-2013,"F","Fusie","J","H"
"18IR","U","BAS","WPO","18GW","U","BAS","WPO",1-8-1995,"F","Fusie","N","H"
"18IR00","D","VST","WPO","18GW01","D","VST","WPO",1-8-1995,"F","Fusie","N","H"
"18JC","U","SPEC","WEC","20EY","U","VOS","WVO",1-8-2002,"V","Overdracht","N","H"
"18JC00","D","VST","WEC","20EY05","D","VSTZ","WVO",1-8-2002,"V","Overdracht","N","H"
"18JG","U","BAS","WPO","18HG","U","BAS","WPO",1-8-2021,"F","Fusie","J","H"
"18JG00","D","VST","WPO","18HG00","D","VST","WPO",1-8-2021,"F","Fusie","J","H"
"18JH","U","BAS","WPO","18MK","U","BAS","WPO",1-8-2019,"F","Fusie","J","H"
"18JH00","D","VST","WPO","18MK00","D","VST","WPO",1-8-2019,"F","Fusie","J","H"
"18JI","U","BAS","WPO","09UA","U","BAS","WPO",1-8-2024,"F","Fusie","J","H"
"18JI00","D","VST","WPO","09UA00","D","VST","WPO",1-8-2024,"F","Fusie","J","H"
"18JJ","U","BAS","WPO","18FA","U","BAS","WPO",1-8-2006,"F","Fusie","J","H"
