NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
00RZ,U,VOS,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg 27.0 -33,6523MJ,NIJMEGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8301008,5.8897162
00RZ01,D,VSTS,Montessori College voor Atheneum Havo Mavo Vbo Lwoo,Spoorlaan 16.0 ,6562AM,GROESBEEK,Gelderland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.7768948,5.936228799999999
00SZ,U,VOS,Johannes Fontanus College Christelijk Scholengemeenschap voor Mavo Havo Atheneum,Wethouder Rebellaan 135.0 ,3771KA,BARNEVELD,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.14897509999999,5.580945799999999
00TL,U,VOS,Het Nieuwe Lyceum Scholengemeenschap voor Vwo Havo en Mavo,Jan Steenlaan 38.0 ,3723BV,BILTHOVEN,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.133942,5.196927
00TU,U,VOS,Gereformeerd Scholengemeenschap Randstad Lyceum Havo Mavo Vbo,Valenciadreef 15.0 ,3067WL,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9452518,4.5597184
00TU01,D,VSTS,Gereformeerd Scholengemeenschap Randstad Lyceum Havo Mavo Vbo,Trompetstraat 5.0 ,2287TK,RIJSWIJK ZH,Zuid-Holland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.03344209999999,4.3230366
00ZD,U,VOS,Bonhoeffer College Scholengemeenschap voor Mavo Havo Vwo,Pieter Kieftstraat 20.0 ,1902RA,CASTRICUM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.5411884,4.6677465
01ET,U,VOS,Sint Ignatiusgymnasium,Jan van Eijckstraat 47.0 ,1077LH,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3496627,4.8740545
01ET,U,VOS,Sint Ignatiusgymnasium,De Klencke 4.0 ,1083HH,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3340561,4.8867426
01FY,U,VOS,Augustinianum Scholengemeenschap voor Vwo en Havo,Van Wassenhovestraat 26.0 ,5613LL,EINDHOVEN,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.43235199999999,5.4960923
01FY,U,VOS,Augustinianum Scholengemeenschap voor Vwo en Havo,Dirk Boutslaan 25.0 ,5613LH,EINDHOVEN,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4329111,5.4981783
01GH,U,VOS,W V Oranje Coll Chr Sgm V Ath Havo Mavo Vbo Ivbo,Floris V-laan 11.0 A,5141BA,WAALWIJK,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.68275999999999,5.051805
01GH,U,VOS,W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo,De Gaard 4.0 ,5146AW,WAALWIJK,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6755736,5.0443775
01GH01,D,VSTS,W V Oranje Coll Chr Sgm V Ath Havo Mavo Vbo Ivbo,Engelsestoof 1.0 A,4261RA,WIJK EN AALBURG,Noord-Brabant,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.7664797,5.119695699999999
01GH01,D,VSTS,W v Oranje Coll Chr SGM v Ath Havo Mavo Vbo Lwoo,Perzikstraat 7.0 ,4261KC,WIJK EN AALBURG,Noord-Brabant,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.76354749999999,5.120974899999999
01GL,U,VOS,Rk Sgm Sophianum Voor Ath Havo Mavo Vbo Ivbo,Landsraderweg 3.0 ,6271NT,GULPEN,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,50.81061680000001,5.8911905
01GN,U,VOS,Thomascollege Rk Ab Sgm V Lyc Havo Mavo Vbo Ivbo,Hogeweg 24.0 ,5911EB,VENLO,Limburg,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.3743382,6.173337999999999
01GX,U,VOS,Christelijk Lyceum Delft Scholengemeenschap voor Lyceum Havo Mavo Vbo,Molenhuispad 1.0 ,2614GE,DELFT,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0066117,4.3431578
01KF,U,VOS,Sintt Gregorius College Scholengemeenschap voor Atheneum Havo Mavo,Nobeldwarsstraat 9.0 ,3512EW,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0926297,5.1256455
01KF,U,VOS,Sint Gregorius College Scholengemeenschap voor Atheneum Havo Mavo,Van Asch van Wijckskade 20.0 ,3512VS,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0964318,5.1207813
01KL,U,VOS,Noordzee College Voor Lyc Havo Mavo Vbo Ivbo,Wolff en Dekenlaan 1.0 ,1985HP,DRIEHUIS NH,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.4435388,4.6361481
01LZ,U,VOS,Scholengemeenschap Eerste Christelijk Lyceum Vwo en Havo,Zuider Emmakade 43.0 ,2012KN,HAARLEM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3719425,4.620228
01TC,U,VOS,Scholengemeenschap voor Vwo Havo Mavo Het Hervormd Lyceum,Hemsterhuisstraat 79.0 ,1065JX,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3623798,4.8256482
01UH,U,VOS,Maartenscollege voor Lyceum Havo Mavo,Hemmenlaan 2.0 ,9751NS,HAREN GN,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1849011,6.593225899999999
01VJ,U,VOS,Christelijk Scholengemeenschap Revius voor Atheneum Havo Mavo en Vbo,Lebuinuslaan 1.0 ,7415DM,DEVENTER,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2718984,6.1572368
01VJ,U,VOS,Etty Hillesum Lyceum voor Lyceum Atheneum Havo Mavo Vbo Lwoo,Laan van Borgele 60.0 ,7415DJ,DEVENTER,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2712392,6.1558661
01VN,U,VOS,Canisius College Lyceum Havo Mavo Vbo Lwoo,Berg en Dalseweg 207.0 ,6522BK,NIJMEGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8379124,5.8854161
01WM,U,VOS,Burg Harmsma SGM voor VO Mavo Lhno en Lto,H. Ringenoldusstrjitte 3.0 ,8401PV,GORREDIJK,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.007023,6.066693
01XF,U,VOS,Willem Blaeu Opb Sgm V Lyc Havo Mavo Vbo Ivbo,Robonsbosweg 11.0 ,1816MK,ALKMAAR,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.6390257,4.722679299999999
01XN,U,VOS,Almere College Ontmoetingsschool voor Lyceum Havo Mavo Vbo Lwoo,Marinus Postlaan 1.0 ,8264PB,KAMPEN,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.5567216,5.8968871
01XN01,D,VSTS,Almere College Ontmoetingsschool voor Lyceum Havo Mavo Vbo Lwoo,Educalaan 6.0 -8,8251GC,DRONTEN,Flevoland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.526149,5.7121175
01XN01,D,VSTS,Almere College Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO,Educalaan 8.0 ,8251GC,DRONTEN,Flevoland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.52616,5.712352
02AN,U,VOS,Fons Vitae Lyceum Rooms Katholiek Scholengemeenschap voor Vwo en Havo,Reijnier Vinkeleskade 53.0 ,1071SW,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3517383,4.8784724
02AP,U,VOS,Scholengemeenschap Het Amsterdams Lyceum voor Lyceum Havo Mavo,Valeriusplein 15.0 ,1075BJ,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.351107,4.864954600000001
02AR,U,VOS,Scholengemeenschap voor Athenum en Havo Het Hervormd Lyceum Zuid,Brahmsstraat 7.0 ,1077HE,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3481837,4.8787964
02CI,U,VOS,Christelijk Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Insula College,Halmaheiraplein 5.0 ,3312GH,DORDRECHT,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.80590669999999,4.6893781
02CR,U,VOS,Willem Lodewijkgymnasium,Verzetsstrijderslaan 220.0 ,9727CK,GRONINGEN,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.20881559999999,6.550324
02DO,U,VOS,Pc Sgm Het Noordik Voor Lyc Havo Mavo Vbo Ivbo,Noordikslaan 68.0 ,7602CG,ALMELO,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3691058,6.660336699999999
02DW,U,VOS,Gymnasium Bernrode,Zijlstraat 3.0 ,5473CK,HEESWIJK-DINTHER,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6525435,5.4723539
02DW,U,VOS,Gymnasium Bernrode,Abdijstraat 36.0 ,5473AG,HEESWIJK-DINTHER,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.653659,5.472445
02DZ,U,VOS,St Stanislascoll RK SGM v Lyc Havo Mavo Vbo Lwoo,Westplantsoen 71.0 ,2613GK,DELFT,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0082799,4.3454143
02EB,U,VOS,Chr Sgm Vincent Van Gogh Lyc Havo Mavo Vbo Ivbo,Selma Lagerloflaan 3.0 ,9406KB,ASSEN,Drenthe,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.9997798,6.545795
02EK,U,VOS,Pius X College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Cesar Franckstraat 4.0 ,7604JG,ALMELO,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3605524,6.6443699
02EK02,D,VSTS,Puis X College Sgm Voor Lyc Havo Mavo Vbo/Ivbo,Graaf Ottostraat 48.0 ,7461CW,RIJSSEN,Overijssel,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3054611,6.526818
02FO,U,VOS,Chr School Voor Techn Christiaan Huygens,Wilhelminastraat 82.0 ,3771AR,BARNEVELD,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1356097,5.5924844
02GF,U,VOS,Mgr Frencken College voor Atheneum en Havo,Slotlaan 40.0 ,4902AE,OOSTERHOUT NB,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6346468,4.8586963
02GJ,U,VOS,Christelijk College De Populier,Populierstraat 109.0 ,2565MK,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.080882,4.2707472
02GN,U,VOS,SGM Kennemer Lyc Bz Sch Alg Grondsl v Vwo Havo,Adriaan Stoopplein 7.0 ,2051KA,OVERVEEN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.39123009999999,4.6207259
02GP,U,VOS,Het Rynlands Lyceum Sgm V Mavo Havo Lyceum,Backershagenlaan 5.0 ,2243AB,WASSENAAR,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1323049,4.3901002
02GS,U,VOS,Scholengemeenschap Montessori Lyceum Rotterdam voor Gymnasium Atheneum en Havo,Schimmelpenninckstraat 17.0 ,3039KS,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9247733,4.4597413
02IC,U,VOS,Lts W C Van As,Schoolstraat 11.0 ,3241CT,MIDDELHARNIS,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.7593313,4.1612797
02IC,U,VOS,"Regionale s.g. Goeree-Overflakkee, afdeling vmbo, locatie Schoolstraat",Langeweg 111.0 ,3245KG,SOMMELSDIJK,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.7515413,4.1591645
02JG,U,VOS,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Peppellaan 1.0 ,8302AL,EMMELOORD,Flevoland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.71580969999999,5.7489678
02KR,U,VOS,St Bonifatius Mavo,Prof. Lorentzstraat 3.0 ,8302AS,EMMELOORD,Flevoland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.71291009999999,5.7568332
02LB,U,VOS,Olympus College voor Atheneum Havo Mavo Vbo Lwoo,Olympiaweg 395.0 ,3078HT,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.886162,4.5397731
02LB,U,VOS,Openbare Scholengemeenschap Nieuw Zuid voor Lyceum Havo Mavo Vbo Lwoo,Putsebocht 21.0 ,3073HD,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8971604,4.5007793
02LB,U,VOS,Openbare Scholengemeenschap Nieuw Zuid voor Lyceum Havo Mavo Vbo Lwoo,Hillevliet 90.0 ,3074KD,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8962203,4.5063086
02LB,U,VOS,Openbare Scholengemeenschap Nieuw Zuid voor Lyceum Havo Mavo Vbo Lwoo,Slaghekstraat 221.0 ,3074LJ,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8974793,4.5034211
02MF,U,VOS,Chr Sgm Veenendaal Mavo Leao Lhno Ihno Lto Ito,Industrielaan 16.0 ,3903AC,VEENENDAAL,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0179973,5.554645
02MF,U,VOS,Christelijke Scholengemeenschap voor VMBO en Praktijkonderwijs,Sportlaan 11.0 -13,3905AD,VEENENDAAL,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0270012,5.5431347
02MU,U,VOS,Sint Maartenscollege Scholengemeenschap voor Vwo Havo en Mavo,Aart van der Leeuwkade 14.0 ,2274KX,VOORBURG,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0731124,4.3561475
02QN,U,VOS,Rk Sgm Marianum Voor Lyc Havo Mavo Vbo Ivbo,Deken Hooijmansingel 1.0 ,7141EA,GROENLO,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0380653,6.6174434
02QN02,D,VSTS,Rk Sgm Marianum Voor Lyc Havo Mavo Vbo Ivbo,De Rode Van Heeckerenstr 2.0 ,7131ER,LICHTENVOORDE,Gelderland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9833574,6.571746
02QN02,D,VSTS,Rooms Katholieke Scholengemeenschap Marianum voor Lyc Havo Mavo Vbo Lwoo,dr Ariensstraat 1.0 ,7131XM,LICHTENVOORDE,Gelderland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.982713,6.571149999999999
02QO,U,VOS,Sint Oelbert Gymnasium,Warandelaan 3.0 ,4904PA,OOSTERHOUT NB,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.6306397,4.8540473
02QQ,U,VOS,Notre Dame Des Anges Havo,Kasteelselaan 50.0 ,6574AJ,UBBERGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8368467,5.9071371
02QZ,U,VOS,Keizer Karel College Vwo Havo,Elegast 5.0 ,1185AA,AMSTELVEEN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.32436999999999,3.4852461
02RA,U,VOS,Rooms Katholieke Scholengemeenschap Veluws College voor Lyceum Havo Mavo en Vbo,Waltersingel 130.0 ,7314NX,APELDOORN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2117758,5.9335361
02RA03,D,VSTS,Rooms Katholieke Scholengemeenschap Veluws College voor Lyceum Havo Mavo en Vbo,Hietweideweg 20.0 ,7391XX,TWELLO,Gelderland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.2304454,6.0957364
02RA03,D,VSTS,Katholieke SGM Veluws College voor Gymn Ath Havo Mavo en Vmbo oec vst Twello,Veilingstraat 10.0 ,7391GM,TWELLO,Gelderland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.239253,6.1046159
02SB,U,VOS,R K Sgs Sancta Maria V Lyc En Havo,Van Limburg Stirumstraat 4.0 ,2012MN,HAARLEM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3665932,4.616607999999999
02ST,U,VOS,Rooms Katholieke Scholengemeenschap Kandinsky College voor Lyceum Havo Mavo Vbo,Malderburchtstraat 11.0 ,6535ND,NIJMEGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8063091,5.838984099999999
02SY,U,VOS,Scholengemeenschap voor Vwo Dorenweerd College,Dalweg 5.0 ,6865CZ,DOORWERTH,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.32436999999999,3.4852461
02TC,U,VOS,Christiaan Huygens College voor Lyceum Havo Mavo Vbo Lwoo,Rachmaninowlaan 2.0 ,5653AT,EINDHOVEN,Noord-Brabant,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4298063,5.4558656
02TC04,D,VSTS,Christiaan Huygens College voor Lyceum Havo Mavo Vbo Lwoo,Broodberglaan 3.0 ,5628EJ,EINDHOVEN,Noord-Brabant,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.4824583,5.4656281
02TE,U,VOS,H Wesselink College Christelijke Scholengemeenschap voor Vwo Havo Mavo,Startbaan 3.0 ,1185XP,AMSTELVEEN,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.28743,4.855929
02TH,U,VOS,Herman Jordanlyceum voor Gymnasium Atheneum en Havo Top,Jordanlaan 3.0 ,3706TE,ZEIST,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0978497,5.212853300000001
02UB,U,VOS,St Vituscollege Sgs V Lyceum En Havo,Beerensteinerlaan 69.0 ,1406NR,BUSSUM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.26803839999999,5.151889199999999
02UC,U,VOS,Atheneum College Hageveld,Cruquiusweg 15.0 ,2102LS,HEEMSTEDE,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.3449617,4.6264867
02UC,U,VOS,Atheneum College Hageveld,Hageveld 15.0 ,2102LM,HEEMSTEDE,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.34771,4.631355
02UE,U,VOS,Scholengemeenschap St Bonifatius College Lyceum Havo,Burg Fockema Andreaelaan 7.0 -9,3582KA,UTRECHT,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0831589,5.1364361
02UG,U,VOS,Sint Laurenscollege Atheneum en Havo,Voorhout 100.0 ,3055ES,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9648094,4.4973619
02UX,U,VOS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Burg Schuitestraat 3.0 ,7772BS,HARDENBERG,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.57019469999999,6.6228547
02UX01,D,VSTS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Langewijk 43.0 ,7701AA,DEDEMSVAART,Overijssel,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.6047539,6.455140099999999
02UX01,D,VSTS,Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Botermanswijk 1.0 ,7701AW,DEDEMSVAART,Overijssel,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.60568439999999,6.4491527
02VB,U,VOS,"Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo",Jan Ligthartstraat 1.0 ,8265CJ,KAMPEN,Overijssel,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.5520913,5.9087989
02VB02,D,VSTS,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jupiterweg 25.0 ,8251AW,DRONTEN,Flevoland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.5224796,5.7146063
02VC,U,VOS,Comenius Chr Sgm Voor Vwo Havo Mavo Vbo Ivbo,Achter de Hoven 120.0 ,8933CR,LEEUWARDEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1967155,5.8064969
02VC,U,VOS,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Achter de Hoven 118.0 ,8933CR,LEEUWARDEN,Friesland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1967943,5.805758
02VD,U,VOS,College Het Hoge Land Lyc Havo Mavo Vbo Ivbo,Burggravenlaan 11.0 ,2313HM,LEIDEN,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.1535673,4.5065097
02VD,U,VOS,Visser t Hooft Lyceum Lyceum Havo Mavo Vbo Lwoo,Kagerstraat 1.0 ,2334CP,LEIDEN,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.171345,4.4810794
02VE,U,VOS,Nijmeegse Scholengemeenschap voor Vwo Havo en Mavo Groenewoud,Van Cranenborchstraat 7.0 ,6525BM,NIJMEGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8256382,5.8750136
02VE,U,VOS,Nijmeegse Scholengemeenschap Groenewoud voor Vwo Havo en Mavo,Groenewoudseweg 1.0 ,6524TM,NIJMEGEN,Gelderland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.8293591,5.873298399999999
02VG,U,VOS,Rotterdamse Scholengemeenschap voor Lyceum Havo Mavo Vbo,Pieter de Hoochstraat 29.0 ,3024CP,ROTTERDAM,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.90578679999999,4.4577626
02VG01,D,VSTZ,Rotterdamse Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,2e Hogenbanweg 111.0 ,3042AX,ROTTERDAM,Zuid-Holland,Active,Secondary Branch Location,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9374596,4.4289227
02VG03,D,VSTS,Rotterdamse Scholengemeenschap voor Lyceum Havo Mavo Vbo,Haverlandstraat 10.0 ,3031TK,ROTTERDAM,Zuid-Holland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9293359,4.4948568
02VG03,D,VSTS,Rotterdamse Scholengemeenschap voor Lyceum Havo Mavo Vbo,Kruisplein 26.0 ,3012CC,ROTTERDAM,Zuid-Holland,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,51.9222752,4.4720244
02VJ,U,VOS,Pc En Rk Sgm Ubbo Emmius V Lyc Havo Mavo Vbo,Stationslaan 17.0 ,9503CA,STADSKANAAL,Groningen,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.9853933,6.950456399999999
02VJ01,D,VSTS,Ubbo Emmius Lyceum Chr Sgm V Lyc Havo Mavo Vbo,Bovenburen 60.0 ,9675HH,WINSCHOTEN,Groningen,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,53.1539071,7.0336528
02VM,U,VOS,Chr Lyc Sgm Voor Mavo Havo Lyc,Kerkewijk 149.0 ,3904JC,VEENENDAAL,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0130306,5.545934799999999
02VO,U,VOS,Huygens Lyceum voor Lyc Havo Mavo,Carel Vosmaerstraat 1.0 ,2274XX,VOORBURG,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.071607,4.3586255
02VO,U,VOS,Huygens Lyceum voor Lyc Havo Mavo,Aart van der Leeuwkade 1.0 ,2274KX,VOORBURG,Zuid-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0731124,4.3561475
02VQ,U,VOS,Pascal College Christelijk Voortgezet Onderwijs voor Lyceum Havo Mavo Vbo Lwoo,Pascalstraat 4.0 ,1503DA,ZAANDAM,Noord-Holland,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.4542801,4.8317459
02VR,U,VOS,Chr Vo Groep Zo Utrecht Lyc Havo Mavo Vbo,Lindenlaan 23.0 ,3707EP,ZEIST,Utrecht,Active,Regular Secondary School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0930816,5.2570732
02VR04,D,VSTS,Chr Vo Groep Zo Utrecht Lyc Havo Mavo Vbo,Driebergsestraatweg 6.0 C,3941ZX,DOORN,Utrecht,Active,Secondary Technical School,125.1,1900s,,1900-01-01 to Present,1900-01-01,,52.0369422,5.325997999999999
