full_address,latitude,longitude
"Schuttersveld 60 , 9201HB, DRACHTEN, Friesland, Netherlands",53.1189218,6.1022267
"Marius de Langenstraat 4 , 5348AK, OSS, Noord-Brabant, Netherlands",51.7713338,5.5319458
"Berg en Dalseweg 295 , 6522CH, NIJMEGEN, Gelderland, Netherlands",51.8351272,5.8908716
"Vlierestraat 3 , 6523EX, NIJMEGEN, Gelderland, Netherlands",51.833059,5.882897499999999
"Krekelstraat 8 , 6533RG, NIJMEGEN, Gelderland, Netherlands",51.8165624,5.842308699999999
"Zoetmanstraat 75 , 6217NT, MAASTRICHT, Limburg, Netherlands",50.8569001,5.674767699999999
"Frans van de Laarplein 3 , 6217NH, MAASTRICHT, Limburg, Netherlands",50.8558945,5.6736602
"Mozartlaan 31 , 1217CM, HILVERSUM, Noord-Holland, Netherlands",52.2383463,5.1541218
"Ruinerbrink 214 , 7812RN, EMMEN, Drenthe, Netherlands",52.76152159999999,6.885680199999999
"Balingerbrink 178 , 7812SN, EMMEN, Drenthe, Netherlands",52.76545040000001,6.891481799999999
"Balingerbrink 178 , 7812SN, EMMEN, Drenthe, Netherlands",52.76545040000001,6.891481799999999
"Grote Houtweg 180 , 1944HJ, BEVERWIJK, Noord-Holland, Netherlands",52.49182159999999,4.6583396
"Burgemeester Daleslaan 1 , 6532CL, NIJMEGEN, Gelderland, Netherlands",51.816672,5.8398658
"Heidelberglaan 100 , 3584CX, UTRECHT, Utrecht, Netherlands",52.0856609,5.1795563
"Birkstraat 84 , 3768HJ, SOEST, Utrecht, Netherlands",52.1615075,5.3137615
"Oude Arnhemseweg 260 , 3705BK, ZEIST, Utrecht, Netherlands",52.09706370000001,5.226990199999999
"Paul Krugerweg 44 , 3851ZJ, ERMELO, Gelderland, Netherlands",52.28959159999999,5.621142
"Paul Krugerweg 44 , 3851ZJ, ERMELO, Gelderland, Netherlands",52.28959159999999,5.621142
"Amalia van Solmsstraat 155 , 2595TA, 'S-GRAVENHAGE, Zuid-Holland, Netherlands",52.08066909999999,4.3383917
"Amalia van Solmsstraat 155 , 2595TA, 'S-GRAVENHAGE, Zuid-Holland, Netherlands",52.08066909999999,4.3383917
"W.M. Dudokweg 1 , 1703DA, HEERHUGOWAARD, Noord-Holland, Netherlands",52.6655473,4.8142008
"Beukenlaan 1 , 1701DA, HEERHUGOWAARD, Noord-Holland, Netherlands",52.66421039999999,4.8503654
"Bickerstraat 31 , 1701ED, HEERHUGOWAARD, Noord-Holland, Netherlands",52.67225269999999,4.8462128
"Dobbelaan 4 , 2262EA, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0925939,4.388927799999999
"Dobbelaan 4 , 2262EA, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0925939,4.388927799999999
"Pijlkruidveld 104 , 2492MB, 'S-GRAVENHAGE, Zuid-Holland, Netherlands",52.0671128,4.404977199999999
"Dobbelaan 4 , 2262EA, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0925939,4.388927799999999
"Dobbelaan 4 , 2262EA, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0925939,4.388927799999999
"Dobbelaan 4 , 2262EA, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0925939,4.388927799999999
"Rozenlaan 16 , 2264TS, LEIDSCHENDAM, Zuid-Holland, Netherlands",52.0903365,4.3969689
"Hoefslag 4 , 4205NK, GORINCHEM, Zuid-Holland, Netherlands",51.8481326,4.972235299999999
"Hoefslag 4 , 4205NK, GORINCHEM, Zuid-Holland, Netherlands",51.8481326,4.972235299999999
"Papenvoort 21 , 9447TT, PAPENVOORT, Drenthe, Netherlands",52.9474361,6.7165132
"Fazantenlaan 1 , 9422EZ, SMILDE, Drenthe, Netherlands",52.9499387,6.458066499999999
"Fazantenlaan 1 , 9422EZ, SMILDE, Drenthe, Netherlands",52.9499387,6.458066499999999
"Schutlandenweg 7 , 7908DX, HOOGEVEEN, Drenthe, Netherlands",52.7169287,6.4546942
"Dwinger 11 , 7823VT, EMMEN, Drenthe, Netherlands",52.7992435,6.9323871
"Houtweg 400 , 7823PS, EMMEN, Drenthe, Netherlands",52.792578,6.9410471
"Veenhoopsweg 60 , 9422AD, SMILDE, Drenthe, Netherlands",52.9442675,6.4408319
"Houtweg 400 , 7823PS, EMMEN, Drenthe, Netherlands",52.792578,6.9410471
"Michael Strogoffstraat 3 , 7821AL, EMMEN, Drenthe, Netherlands",52.7725368,6.925478399999999
"Fazantenlaan 1 , 9422EZ, SMILDE, Drenthe, Netherlands",52.9499387,6.458066499999999
"Voltastraat 4 , 7903AB, HOOGEVEEN, Drenthe, Netherlands",52.73395319999999,6.477887099999999
"Voltastraat 4 , 7903AB, HOOGEVEEN, Drenthe, Netherlands",52.73395319999999,6.477887099999999
"Beverdamlaan 11 , 7602XR, ALMELO, Overijssel, Netherlands",52.3703785,6.6642896
"Lindelaan 99 , 8224KR, LELYSTAD, Flevoland, Netherlands",52.5107201,5.480086
"Molenstraat 42 , 6901CD, ZEVENAAR, Gelderland, Netherlands",51.9273546,6.069195199999999
