NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
24TJ,U,VOS,secondary,main,"Trajectum College, openbare scholengemeenschap voor vbo en mavo",Vader Rijndreef 9.0 ,3561XB,UTRECHT,Utrecht,1992-08-01,,True,A,VOS,U,Regular Secondary School,Active,32.5
24TP,U,VOS,secondary,main,Merewade College Openbare Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Wijdschildlaan 4.0 ,4207EA,GORINCHEM,Zuid-Holland,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TP,U,VOS,secondary,main,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Wijdschildlaan 4.0 ,4207EA,GORINCHEM,Zuid-Holland,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TP,U,VOS,secondary,main,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Wijdschildlaan 4.0 ,4207EA,GORINCHEM,Zuid-Holland,1992-08-01,,True,A,VOS,U,Regular Secondary School,Active,32.5
24TP03,D,VSTZ,secondary,locations,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Hoefslag 10.0 ,4205NK,GORINCHEM,Zuid-Holland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TP03,D,VSTZ,secondary,locations,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Merwedekanaal 8.0 ,4206BC,GORINCHEM,Zuid-Holland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TP03,D,VSTZ,secondary,locations,Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo,Merwedekanaal 8.0 ,4206BC,GORINCHEM,Zuid-Holland,2002-08-01,,True,A,VSTZ,D,Secondary Care Location,Active,22.5
24TR,U,VOS,secondary,main,Prisma College Voor Lyc Havo Mavo Vbo Ivbo,Ina Boudier-Bakkerlaan 7.0 ,3582VA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,Het Prisma,Ina Boudier-Bakkerlaan 7.0 ,3582VA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,Meerstroom College/Het Prisma voor Lyceum Havo Mavo Vbo Lwoo,Ina Boudier-Bakkerlaan 7.0 ,3582VA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,Meerstroom College/Het Prisma voor Lyceum Havo Mavo Vbo Lwoo,Europalaan 89.0 ,3526KP,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,Centraal College,Europalaan 89.0 ,3526KP,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,Leidsche Rijn College voor GYM ATH HAVO MAVO VBO LWOO,Maartvlinder 1.0 ,3544DA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,"NUOVO scholengroep, openbaar vmbo, mavo, havo, vwo",Maartvlinder 1.0 ,3544DA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,"NUOVO Scholen, opb. vmbo, havo, vwo",Maartvlinder 1.0 ,3544DA,UTRECHT,Utrecht,1992-08-01,,True,H,VOS,U,Regular Secondary School,Active,32.5
24TR,U,VOS,secondary,main,"NUOVO Scholen, opb. vmbo, havo, vwo",Maartvlinder 1.0 ,3544DA,UTRECHT,Utrecht,1992-08-01,,True,A,VOS,U,Regular Secondary School,Active,32.5
24TR04,D,VSTZ,secondary,locations,Meerstroom College/Het Prisma voor Lyceum Havo Mavo Vbo Lwoo,Franz Schubertstraat 30.0 ,3533GW,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,Meerstroom College/Het Prisma voor Lyceum Havo Mavo Vbo Lwoo,Notebomenlaan 400.0 ,3582CN,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,Centraal College,Notebomenlaan 400.0 ,3582CN,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,Leidsche Rijn College voor GYM ATH HAVO MAVO VBO LWOO - loc. WSS,Notebomenlaan 400.0 ,3582CN,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,Leidsche Rijn College voor GYM ATH HAVO MAVO VBO LWOO - loc. WSS,Wittevrouwenkade 2.0 ,3512CR,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,"NUOVO scholengroep, openbaar vmbo, mavo, havo, vwo - locatie de Utrechtse School",Wittevrouwenkade 2.0 ,3512CR,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,"NUOVO scholengroep, openbaar vmbo, mavo, havo, vwo - vst. de Utrechtse School",Wittevrouwenkade 2.0 ,3512CR,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,"NUOVO scholengroep, openbaar vmbo, mavo, havo, vwo - vst. de Utrechtse School",Van Lieflandlaan 117.0 ,3571AA,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,"NUOVO Scholen, opb. vmbo, havo, vwo - Utrechtse School",Van Lieflandlaan 117.0 ,3571AA,UTRECHT,Utrecht,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
24TR04,D,VSTZ,secondary,locations,"NUOVO Scholen, opb. vmbo, havo, vwo - Utrechtse School",Van Lieflandlaan 117.0 ,3571AA,UTRECHT,Utrecht,2002-08-01,,True,A,VSTZ,D,Secondary Care Location,Active,22.5
25CL,U,VOS,secondary,main,Regionale Scholengemeen- Schap Stad En Esch,Zuideinde 76.0 ,7941GK,MEPPEL,Drenthe,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CL,U,VOS,secondary,main,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Zuideinde 76.0 ,7941GK,MEPPEL,Drenthe,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CL,U,VOS,secondary,main,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg 52.0 ,7943AZ,MEPPEL,Drenthe,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CL,U,VOS,secondary,main,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg 52.0 ,7943AZ,MEPPEL,Drenthe,1994-08-01,,True,A,VOS,U,Regular Secondary School,Active,30.5
25CL03,D,VSTS,secondary,locations,Regionale Scholengemeen- Schap Stad En Esch,Westeres 7.0 ,7981BC,DIEVER,Drenthe,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CL03,D,VSTS,secondary,locations,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Westeres 7.0 ,7981BC,DIEVER,Drenthe,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CL03,D,VSTS,secondary,locations,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Westeres 7.0 ,7981BC,DIEVER,Drenthe,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CM,U,VOS,secondary,main,Chr Sgm Liudger V Lyc Havo Mavo Vbo Ivbo,Splitting 63.0 ,9202LD,DRACHTEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CM,U,VOS,secondary,main,Sgm Liudger V Lyc Havo Mavo Vbo Ivbo,Splitting 63.0 ,9202LD,DRACHTEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CM,U,VOS,secondary,main,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,Splitting 63.0 ,9202LD,DRACHTEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CM,U,VOS,secondary,main,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Splitting 63.0 ,9202LD,DRACHTEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CM,U,VOS,secondary,main,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg 2.0 ,9202LC,DRACHTEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CM,U,VOS,secondary,main,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg 2.0 ,9202LC,DRACHTEN,Friesland,1994-08-01,,True,A,VOS,U,Regular Secondary School,Active,30.5
25CM07,D,VSTS,secondary,locations,Chr Sgm Liudger V Lyc Havo Mavo Vbo Ivbo,J.D. de Vriesstraat 7.0 ,9251CG,BURGUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM07,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,J.D. de Vriesstraat 7.0 ,9251CG,BURGUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM07,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,Tjalling H. Haismastraat 1.0 ,9251AT,BURGUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM07,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Tjalling H. Haismastraat 1.0 ,9251AT,BURGUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM07,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Tjalling H. Haismastraat 1.0 ,9251AT,BURGUM,Friesland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CM08,D,VSTS,secondary,locations,Chr Sgm Liudger V Lyc Havo Mavo Vbo Ivbo,Willem Kroezestraat 6.0 ,8434NN,WASKEMEER,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM08,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,Willem Kroezestraat 6.0 ,8434NN,WASKEMEER,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM08,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Willem Kroezestraat 6.0 ,8434NN,WASKEMEER,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM08,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leidijk 42.0 D,8434NC,WASKEMEER,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CM08,D,VSTS,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leidijk 42.0 D,8434NC,WASKEMEER,Friesland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CM09,D,VSTZ,secondary,locations,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,De Ring 2.0 ,9202NW,DRACHTEN,Friesland,2000-08-01,2001-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,1.0
25CM10,D,VSTZ,secondary,locations,Chr istelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo,De Ring 6.0 ,9202NW,DRACHTEN,Friesland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
25CM10,D,VSTZ,secondary,locations,Chr istelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,De Ring 6.0 ,9202NW,DRACHTEN,Friesland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
25CM10,D,VSTZ,secondary,locations,Chr istelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,De Ring 6.0 ,9202NW,DRACHTEN,Friesland,2002-08-01,,True,A,VSTZ,D,Secondary Care Location,Active,22.5
25CR,U,VOS,secondary,main,Bogerman Sgm V Lyc Havo Mavo Vbo Ivbo,Hemdijk 2.0 ,8601XH,SNEEK,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CR,U,VOS,secondary,main,Bogerman Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk 2.0 ,8601XH,SNEEK,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CR,U,VOS,secondary,main,Christelijke Scholengemeenschap Bogerman voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk 2.0 ,8601XH,SNEEK,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CR,U,VOS,secondary,main,Christelijke Scholengemeenschap Bogerman voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk 2.0 ,8601XH,SNEEK,Friesland,1994-08-01,,True,A,VOS,U,Regular Secondary School,Active,30.5
25CR07,D,VSTS,secondary,locations,Bogerman Sgm V Lyc Havo Mavo Vbo Ivbo,Beukenlaan 35.0 ,8723AV,KOUDUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR07,D,VSTS,secondary,locations,Bogerman Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Beukenlaan 35.0 ,8723AV,KOUDUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR07,D,VSTS,secondary,locations,Bogerman Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Ds L Tinholtstraat 3.0 C,8723CW,KOUDUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR07,D,VSTS,secondary,locations,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Koudum,Ds L Tinholtstraat 3.0 C,8723CW,KOUDUM,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR07,D,VSTS,secondary,locations,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Koudum,Ds L Tinholtstraat 3.0 C,8723CW,KOUDUM,Friesland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CR08,D,VSTS,secondary,locations,Bogerman Sgm V Lyc Havo Mavo Vbo Ivbo,Walperterwei 8.0 ,8731CC,WOMMELS,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR08,D,VSTS,secondary,locations,Bogerman Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Walperterwei 8.0 ,8731CC,WOMMELS,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR08,D,VSTS,secondary,locations,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Wommels,Walperterwei 8.0 ,8731CC,WOMMELS,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CR08,D,VSTS,secondary,locations,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Wommels,Walperterwei 8.0 ,8731CC,WOMMELS,Friesland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CV,U,VOS,secondary,main,Bornego College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Ds Kingweg 1.0 ,8446KZ,HEERENVEEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CV,U,VOS,secondary,main,"Bornego College Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg 1.0 ,8446KZ,HEERENVEEN,Friesland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25CV,U,VOS,secondary,main,"Bornego College Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg 1.0 ,8446KZ,HEERENVEEN,Friesland,1994-08-01,,True,A,VOS,U,Regular Secondary School,Active,30.5
25CV03,D,VSTS,secondary,locations,Bornego College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Blaauwhoflaan 2.0 -4,8501EM,JOURE,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CV03,D,VSTS,secondary,locations,Bornego College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Pasteurweg 3.0 ,8503AB,JOURE,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CV03,D,VSTS,secondary,locations,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo vestiging Joure,Pasteurweg 3.0 ,8503AB,JOURE,Friesland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25CV03,D,VSTS,secondary,locations,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo vestiging Joure,Pasteurweg 3.0 ,8503AB,JOURE,Friesland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25CV04,D,VSTS,secondary,locations,Bornego College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Sportlaan 7.0 ,8471NP,WOLVEGA,Friesland,1994-08-01,2011-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,17.0
25CV04,D,VSTS,secondary,locations,Bornego College Christelijke Scholengemeenschap voor Atheneum Havo Mavo Vbo,Sportlaan 25.0 ,8471NP,WOLVEGA,Friesland,1994-08-01,2011-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,17.0
25DA,U,VOS,secondary,main,Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Bontekoestraat 3.0 ,1623LL,HOORN NH,Noord-Holland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25DA,U,VOS,secondary,main,Stichting Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Bontekoestraat 3.0 ,1623LL,HOORN NH,Noord-Holland,1994-08-01,,True,H,VOS,U,Regular Secondary School,Active,30.5
25DA,U,VOS,secondary,main,Stichting Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Bontekoestraat 3.0 ,1623LL,HOORN NH,Noord-Holland,1994-08-01,,True,A,VOS,U,Regular Secondary School,Active,30.5
25DA04,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Admiraliteitsweg 6.0 ,1671JA,MEDEMBLIK,Noord-Holland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25DA04,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging SG De Dijk,Admiraliteitsweg 6.0 ,1671JA,MEDEMBLIK,Noord-Holland,1994-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,30.5
25DA04,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging SG De Dijk,Admiraliteitsweg 6.0 ,1671JA,MEDEMBLIK,Noord-Holland,1994-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,30.5
25DA05,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Matthijs Tinxgracht 16.0 ,1135WX,EDAM,Noord-Holland,1994-08-01,2004-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,10.0
25DA09,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo Locatie De Triade,Oosthuizerweg 10.0 ,1135GH,EDAM,Noord-Holland,2004-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,20.5
25DA09,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo Locatie De Triade,Nijverheidstraat 2.0 ,1135GE,EDAM,Noord-Holland,2004-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,20.5
25DA09,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging SG De Triade,Nijverheidstraat 2.0 ,1135GE,EDAM,Noord-Holland,2004-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,20.5
25DA09,D,VSTS,secondary,locations,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging SG De Triade,Nijverheidstraat 2.0 ,1135GE,EDAM,Noord-Holland,2004-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,20.5
25EF,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Clusius College,Drechterwaard 10.0 ,1824EX,ALKMAAR,Noord-Holland,1995-02-01,,True,H,AOCV,U,Agricultural Education,Active,30.0
25EF,U,AOCV,secondary,specialized,Agrarisch Opleidingen Centrum Clusius College,Havinghastraat 11.0 ,1817DA,ALKMAAR,Noord-Holland,1995-02-01,,True,H,AOCV,U,Agricultural Education,Active,30.0
25EF,U,AOCV,secondary,specialized,Clusius College,Voltastraat 1.0 ,1817DD,ALKMAAR,Noord-Holland,1995-02-01,,True,H,AOCV,U,Agricultural Education,Active,30.0
25EF,U,AOCV,secondary,specialized,Clusius College,Drechterwaard 10.0 A,1824EX,ALKMAAR,Noord-Holland,1995-02-01,,True,H,AOCV,U,Agricultural Education,Active,30.0
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Zwemmerslaan 2.0 ,2036KA,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Kleine Houtweg 24.0 ,2012CH,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Broekweg 1.0 ,2035LE,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Spijkerboorpad 4.0 ,2037EA,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Junoplantsoen 58.0 ,2024RS,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Badmintonpad 15.0 ,2023BT,HAARLEM,Noord-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FU,U,VOS,secondary,main,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Badmintonpad 15.0 ,2023BT,HAARLEM,Noord-Holland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25FU07,D,VSTZ,secondary,locations,Linnaeus College Haarlem voor Lyceum Havo Mavo Vbo Lwoo,Junoplantsoen 58.0 ,2024RS,HAARLEM,Noord-Holland,2002-08-01,2013-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,11.0
25FX,U,VOS,secondary,main,Rk Sgm Voor Lyc Havo Mavo Vbo Reynaertcollege,Tivoliweg 41.0 ,4561HK,HULST,Zeeland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FX,U,VOS,secondary,main,Rooms Katholieke Scholengemeenschap Reynaert College Lyceum Havo Mavo Vbo Lwoo,Tivoliweg 41.0 ,4561HK,HULST,Zeeland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FX,U,VOS,secondary,main,Rooms Katholieke Scholengemeenschap Reynaert College Lyceum Havo Mavo Vbo Lwoo,Zoutestraat 61.0 A,4561XA,HULST,Zeeland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FX,U,VOS,secondary,main,Rooms Katholieke Scholengemeenschap Reynaert College Lyceum Havo Mavo Vbo Lwoo,Zoutestraat 61.0 A,4561XA,HULST,Zeeland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25FY,U,VOS,secondary,main,Raaylandcollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Zuidsingel 1.0 ,5802EA,VENRAY,Limburg,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FY,U,VOS,secondary,main,Raayland College RK SGM v Gymn Ath Havo Mavo Vmbo Pro,Leunseweg 6.0 ,5802CH,VENRAY,Limburg,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25FY,U,VOS,secondary,main,Raayland College RK SGM v Gymn Ath Havo Mavo Vmbo Pro,Leunseweg 6.0 ,5802CH,VENRAY,Limburg,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25FY04,D,VSTZ,secondary,locations,Raaylandcollege RK SGM v Lyv Havo Mavo Vbo Lwoo,St. Ursulastraat 15.0 ,5801EM,VENRAY,Limburg,1999-08-01,2003-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,4.0
25GA,U,VOS,secondary,main,Stedelyk Coll Zoetermeer Ath Havo Mavo Vbo Ivbo,Schubertrode 42.0 ,2717HJ,ZOETERMEER,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GA,U,VOS,secondary,main,Stedelijk College Zoetermeer Atheneum Havo Mavo Vbo Lwoo,Schubertrode 42.0 ,2717HJ,ZOETERMEER,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GA,U,VOS,secondary,main,Stedelijk College Zoetermeer Atheneum Havo Mavo Vbo Lwoo,Paletsingel 38.0 c,2718NT,ZOETERMEER,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GA,U,VOS,secondary,main,Scholen Combinatie Zoetermeer,Paletsingel 38.0 c,2718NT,ZOETERMEER,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GA,U,VOS,secondary,main,Scholen Combinatie Zoetermeer - Picasso Lyceum,Paletsingel 38.0 c,2718NT,ZOETERMEER,Zuid-Holland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
25GA,U,VOS,secondary,main,Lucas Onderwijs Zoetermeer voor openbaar vwo havo mavo vbo lwoo,Paletsingel 38.0 c,2718NT,ZOETERMEER,Zuid-Holland,1995-08-01,,True,A,VOS,U,Regular Secondary School,Active,29.5
25GB,U,VOS,secondary,main,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Burg Praamsmalaan 31.0 ,8701AP,BOLSWARD,Friesland,1995-08-01,,True,H,VOS,U,Regular Secondary School,Active,29.5
