NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
26CR00,D,LOC,Instituut Broers BV,Stappegoorweg 190.0 ,5022DL,TILBURG,Noord-Brabant,Active,Higher Education Branch,27.1,1990s,,1998-01-01 to Present,1998-01-01,,51.5411635,5.0790203
26DZ00,D,LOC,Stichting SVOZ Opleidingsinstituut voor de Zorgsector,Kaap Hoorndreef 44.0 ,3563AV,UTRECHT,Utrecht,Active,Higher Education Branch,27.1,1990s,,1998-01-01 to Present,1998-01-01,,52.1151286,5.1066677
26DZ00,D,LOC,"SVOZ Opleiding, training & advies",Kaap Hoorndreef 50.0 ,3563AV,UTRECHT,Utrecht,Active,Higher Education Branch,27.1,1990s,,1998-01-01 to Present,1998-01-01,,52.11511309999999,5.1066039
21KC22,D,LOC,Hogeschool Haarlem,Citroenvlinderstraat 46.0 ,6533SZ,NIJMEGEN,Gelderland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-08-01 to 2000-08-01,1997-08-01,2000-08-01,51.8152966,5.8493772
25LF26,D,LOC,Regionaal Opleidingen Centrum Rijn IJssel College,B.P. van Verschuerstraat 15.0 ,6828ZV,ARNHEM,Gelderland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-08-01 to 2000-08-01,1997-08-01,2000-08-01,51.9773886,5.919190599999999
04EM08,D,LOC,Regionaal Opleidingen Centrum ASA Onderwijsgroep,Tesselschadelaan 1.0 ,3842GA,HARDERWIJK,Gelderland,Closed,Higher Education Branch,4.0,1990s,2000s,1997-08-01 to 2001-08-01,1997-08-01,2001-08-01,52.3438149,5.6370716
04EM09,D,LOC,Regionaal Opleidingen Centrum ASA Onderwijsgroep,Nijverheidsweg-Noord 130.0 ,3812PN,AMERSFOORT,Utrecht,Closed,Higher Education Branch,6.7,1990s,2000s,1997-08-01 to 2004-05-01,1997-08-01,2004-05-01,52.1703059,5.349522299999999
04EM10,D,LOC,Regionaal Opleidingen Centrum ASA Onderwijsgroep,Brinkwal 7.0 ,3432GA,NIEUWEGEIN,Utrecht,Closed,Higher Education Branch,15.4,1990s,2010s,1997-08-01 to 2013-01-01,1997-08-01,2013-01-01,52.0276326,5.092105999999999
09MR03,D,LOC,Hoornbeeck College voor Mbo op Reformatorische Grondslag,Carnissesingel 210.0 ,3084NA,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,27.5,1990s,,1997-08-01 to Present,1997-08-01,,51.8858766,4.482661
09MR04,D,LOC,Hoornbeeck College voor Mbo op Reformatorische Grondslag,Van Dusseldorpstraat 45.0 ,4461LT,GOES,Zeeland,Active,Higher Education Branch,27.5,1990s,,1997-08-01 to Present,1997-08-01,,51.4989702,3.9039301
25LN10,D,LOC,Regionaal Opleidingen Centrum Midwest Groep,Vijf Meilaan 210.0 ,2324XP,LEIDEN,Zuid-Holland,Active,Higher Education Branch,27.5,1990s,,1997-08-01 to Present,1997-08-01,,52.1465252,4.4744282
25LN11,D,LOC,Regionaal Opleidingen Centrum Midwest Groep,Storm Buysingstraat 18.0 c,2332VW,LEIDEN,Zuid-Holland,Active,Higher Education Branch,27.5,1990s,,1997-08-01 to Present,1997-08-01,,52.1592639,4.464832599999999
25LN11,D,LOC,mboRijnland,Storm Buysingstraat 18.0 b+c,2332VW,LEIDEN,Zuid-Holland,Active,Higher Education Branch,27.5,1990s,,1997-08-01 to Present,1997-08-01,,52.1589168,4.4656104
27WJ,U,HBOS,Breederode Hogeschool,Wijnhaven 42.0 ,3011WS,ROTTERDAM,Zuid-Holland,Active,University of Applied Sciences,27.5,1990s,,1997-08-01 to Present,1997-08-01,,51.9172433,4.4877072
25LP22,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Slaak 45.0 ,3061CR,ROTTERDAM,Zuid-Holland,Closed,Higher Education Branch,4.3,1990s,2000s,1997-04-03 to 2001-08-01,1997-04-03,2001-08-01,52.36774699999999,4.888547099999999
25LP23,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Argonautenweg 15.0 ,3054RP,ROTTERDAM,Zuid-Holland,Closed,Higher Education Branch,4.3,1990s,2000s,1997-04-03 to 2001-08-01,1997-04-03,2001-08-01,51.9605656,4.490904599999999
25LP24,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Goudsesingel 230.0 ,3011KE,ROTTERDAM,Zuid-Holland,Closed,Higher Education Branch,4.3,1990s,2000s,1997-04-03 to 2001-08-01,1997-04-03,2001-08-01,51.9240518,4.4911164
25LP26,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Krekelveen 338.0 ,3205RJ,SPIJKENISSE,Zuid-Holland,Closed,Higher Education Branch,4.3,1990s,2000s,1997-04-03 to 2001-08-01,1997-04-03,2001-08-01,51.8305918,4.3395106
25LP20,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Benthemstraat 6.0 ,3032AA,ROTTERDAM,Zuid-Holland,Active,Higher Education Branch,27.8,1990s,,1997-04-03 to Present,1997-04-03,,51.9275127,4.4769178
25LP25,D,LOC,Regionaal Opleidingen Centrum Zadkine College,Willem Passtoorsstraat 5.0 ,3119HG,SCHIEDAM,Zuid-Holland,Active,Higher Education Branch,27.8,1990s,,1997-04-03 to Present,1997-04-03,,51.9251636,4.3998821
00GT11,D,LOC,Regionaal Opleidingen Centrum Albeda College,Mathenesserdijk 455.0 ,3026GH,ROTTERDAM,Zuid-Holland,Closed,Higher Education Branch,3.5,1990s,2000s,1997-02-01 to 2000-08-01,1997-02-01,2000-08-01,51.9115544,4.446767700000001
00GT12,D,LOC,Regionaal Opleidingen Centrum Albeda College,Brouwerijstraat 1.0 ,3142GA,MAASSLUIS,Zuid-Holland,Closed,Higher Education Branch,4.5,1990s,2000s,1997-02-01 to 2001-08-01,1997-02-01,2001-08-01,51.9241231,4.2609899
00GT13,D,LOC,Regionaal Opleidingen Centrum Albeda College,Burg Van Haarenlaan 952.0 ,3118GL,SCHIEDAM,Zuid-Holland,Closed,Higher Education Branch,4.5,1990s,2000s,1997-02-01 to 2001-08-01,1997-02-01,2001-08-01,51.92043899999999,4.382090499999999
00GT14,D,LOC,Regionaal Opleidingencentrum Albeda College,Druivenstraat 1.0 ,2671SC,NAALDWIJK,Zuid-Holland,Closed,Higher Education Branch,6.5,1990s,2000s,1997-02-01 to 2003-08-01,1997-02-01,2003-08-01,51.988862,4.219315
00GT10,D,LOC,Regionaal Opleidingen Centrum Albeda College,Schiedamseweg 245.0 ,3118JB,SCHIEDAM,Zuid-Holland,Active,Higher Education Branch,28.0,1990s,,1997-02-01 to Present,1997-02-01,,51.9238104,4.3838406
25PV03,D,LOC,Lokatie BESSESTR,Bessestraat 2.0 ,4462CM,GOES,Zeeland,Closed,Higher Education Branch,2.6,1990s,1990s,1997-01-01 to 1999-08-01,1997-01-01,1999-08-01,51.4954048,3.8920469
25PR00,D,LOC,Roc Groot Den Haag,Bezuidenhoutseweg 117.0 ,2594AD,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0852236,4.3301411
25PR06,D,LOC,Lokatie DORPERSDREEF,Dorpersdreef 150.0 ,2542XG,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0342999,4.2605114
25PR08,D,LOC,Lokatie TESSELSESTR,Tesselsestraat 57.0 -63,2583JH,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0908825,4.261083699999999
25PR10,D,LOC,Lokatie HELENASTR,Helenastraat 10.0 -15,2595HA,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0863232,4.3340106
25PR11,D,LOC,Lokatie ROOSEBOOMSTR,Rooseboomstraat 10.0 ,2593PB,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0861409,4.3481942
25PR14,D,LOC,Lokatie W PYRMONTKD,Waldeck Pyrmontkade 116.0 ,2518JR,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0783111,4.293031800000001
25PR15,D,LOC,Lokatie ASSUMBURGWG,Assumburgweg 11.0 ,2531RX,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0515303,4.307447199999999
25PR16,D,LOC,Lokatie BANKASTR,Bankastraat 131.0 ,2585EL,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0938909,4.3024515
25PR18,D,LOC,Lokatie GRT HERTOGINNELN,Groot Hertoginnelaan 26.0 ,2517EG,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.0850136,4.2884861
25PR21,D,LOC,Lokatie KOPERWERF,Koperwerf 28.0 ,2544EN,'S-GRAVENHAGE,Zuid-Holland,Closed,Higher Education Branch,3.0,1990s,2000s,1997-01-01 to 2000-01-01,1997-01-01,2000-01-01,52.04602690000001,4.2517109
25PL06,D,LOC,Lokatie KOL MILLERSTR,Kolonel Millerstraat 65.0 ,6224XM,MAASTRICHT,Limburg,Closed,Higher Education Branch,3.6,1990s,2000s,1997-01-01 to 2000-08-01,1997-01-01,2000-08-01,50.8580872,5.7116672
25PV04,D,LOC,Lokatie LELIESTR,Leliestraat 106.0 ,4461PJ,GOES,Zeeland,Closed,Higher Education Branch,3.6,1990s,2000s,1997-01-01 to 2000-08-01,1997-01-01,2000-08-01,51.49964869999999,3.8978398
25PU07,D,LOC,Lokatie SCHIMMELPENN STR,Schimmelpenninckstraat 1.0 ,6415GH,HEERLEN,Limburg,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,50.8942171,5.986803699999999
25PV01,D,LOC,Lokatie FALCKSTR,Falckstraat 2.0 ,4384AA,VLISSINGEN,Zeeland,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,51.45928379999999,3.5583403
25PW05,D,LOC,Lokatie WILHELMINASTR,Wilhelminastraat 24.0 ,8331ME,STEENWIJK,Overijssel,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.7835905,6.118036099999999
25PW09,D,LOC,Lokatie DREESDESTR,Dreesdestraat 6.0 ,9301GG,RODEN,Drenthe,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,53.1354423,6.4167101
25PW13,D,LOC,Lokatie EISENHOWERSTR,Eisenhowerstraat 2.0 ,7901AH,HOOGEVEEN,Drenthe,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.73169780000001,6.4732805
25PW14,D,LOC,Lokatie D JAKOBSSTR,Dirk Jakobsstraat 8.0 ,7941KJ,MEPPEL,Drenthe,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.695943,6.196600200000001
25PW15,D,LOC,Lokatie EIKENLN,Eikenlaan 5.0 ,9311PV,NIEUW-RODEN,Drenthe,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,53.1315532,6.396537899999999
25PX07,D,LOC,Lokatie RUTHERFORDSTR,Rutherfordstraat 4.0 ,2014KA,HAARLEM,Noord-Holland,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.3712075,4.613665999999999
25PX10,D,LOC,Lokatie SCHOUWENAARSSTR,Schouwenaarsstraat 4.0 ,1945SW,BEVERWIJK,Noord-Holland,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.49211560000001,4.660753199999999
25PZ07,D,LOC,Lokatie BURG HASPELSLN,Burgemeester Haspelslaan 6.0 ,1181NB,AMSTELVEEN,Noord-Holland,Closed,Higher Education Branch,4.6,1990s,2000s,1997-01-01 to 2001-08-01,1997-01-01,2001-08-01,52.30330679999999,4.8656818
25PW06,D,LOC,Lokatie GEN SNYDERSWG,Gen. C.J. Snijdersweg 1.0 ,9765GN,PATERSWOLDE,Drenthe,Closed,Higher Education Branch,5.6,1990s,2000s,1997-01-01 to 2002-08-01,1997-01-01,2002-08-01,53.1473861,6.562519
25PY05,D,LOC,Lokatie RINGERSWG,Ringersweg 14.0 ,4612PT,BERGEN OP ZOOM,Noord-Brabant,Closed,Higher Education Branch,6.0,1990s,2000s,1997-01-01 to 2003-01-01,1997-01-01,2003-01-01,51.5069466,4.2719337
25PY06,D,LOC,Lokatie NOBELLN,Nobellaan 25.0 ,4622AH,BERGEN OP ZOOM,Noord-Brabant,Closed,Higher Education Branch,6.0,1990s,2000s,1997-01-01 to 2003-01-01,1997-01-01,2003-01-01,51.4980619,4.3013695
25PW02,D,LOC,Lokatie PR BEATRIXSTR,Prinses Beatrixstraat 14.0 ,9401NR,ASSEN,Drenthe,Closed,Higher Education Branch,6.3,1990s,2000s,1997-01-01 to 2003-05-01,1997-01-01,2003-05-01,52.9915003,6.562646300000001
25PW10,D,LOC,Lokatie STROOM,Stroom 52.0 ,9406ET,ASSEN,Drenthe,Closed,Higher Education Branch,6.3,1990s,2000s,1997-01-01 to 2003-05-01,1997-01-01,2003-05-01,52.9970429,6.538232499999999
25PW11,D,LOC,Lokatie J ISRAELSWG,Jozef Israelsweg 1.0 ,9403CL,ASSEN,Drenthe,Closed,Higher Education Branch,6.3,1990s,2000s,1997-01-01 to 2003-05-01,1997-01-01,2003-05-01,52.9984613,6.577055
25PZ02,D,LOC,Lokatie FREDERIKSPLN,Frederiksplein 1.0 ,1017XK,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,6.6,1990s,2000s,1997-01-01 to 2003-08-01,1997-01-01,2003-08-01,52.3612622,4.8999587
25PZ06,D,LOC,Lokatie F ROESKESTR,Fred. Roeskestraat 88.0 ,1076ED,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,6.6,1990s,2000s,1997-01-01 to 2003-08-01,1997-01-01,2003-08-01,52.341361,4.862156
25PV02,D,LOC,Lokatie ROMMERSWALESTR,Rommerswalestraat 1.0 ,4461ET,GOES,Zeeland,Closed,Higher Education Branch,8.0,1990s,2000s,1997-01-01 to 2005-01-01,1997-01-01,2005-01-01,51.5025439,3.8839261
25PX11,D,LOC,Lokatie OOSTVEST,Oostvest 60.0 ,2011AK,HAARLEM,Noord-Holland,Closed,Higher Education Branch,8.0,1990s,2000s,1997-01-01 to 2005-01-01,1997-01-01,2005-01-01,52.38104879999999,4.646152499999999
25PX12,D,LOC,Lokatie ZEEWG,Zeeweg 164.0 ,1971HG,IJMUIDEN,Noord-Holland,Closed,Higher Education Branch,8.0,1990s,2000s,1997-01-01 to 2005-01-01,1997-01-01,2005-01-01,52.456399,4.6258608
25PT04,D,LOC,Lokatie NASSAUPLN,Nassauplein 10.0 ,1815GM,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,11.6,1990s,2000s,1997-01-01 to 2008-08-01,1997-01-01,2008-08-01,52.6323229,4.7364969
25PT04,D,LOC,Regionaal Opleidingen Centrum Horizon College Bergerweg Welzijn,Bergerweg 84.0 ,1817BK,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,11.6,1990s,2000s,1997-01-01 to 2008-08-01,1997-01-01,2008-08-01,52.6385138,4.7313149
25PZ01,D,LOC,Lokatie M BAUERSTR,Marius Bauerstraat 2.0 ,1062AR,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,12.0,1990s,2000s,1997-01-01 to 2008-12-31,1997-01-01,2008-12-31,52.3629267,4.8384395
25PV06,D,LOC,Lokatie MERWEDESTR,Merwedestraat 1.0 ,4335XR,MIDDELBURG,Zeeland,Closed,Higher Education Branch,12.6,1990s,2000s,1997-01-01 to 2009-08-01,1997-01-01,2009-08-01,51.48437029999999,3.5975624
25PW12,D,LOC,Lokatie SLEEDOORN,Sleedoorn 14.0 ,7822AP,EMMEN,Drenthe,Closed,Higher Education Branch,12.6,1990s,2000s,1997-01-01 to 2009-08-01,1997-01-01,2009-08-01,52.7983366,6.9093177
25PZ05,D,LOC,Lokatie MEER EN VAART,Meer en Vaart 290.0 ,1068LE,AMSTERDAM,Noord-Holland,Closed,Higher Education Branch,14.0,1990s,2010s,1997-01-01 to 2011-01-01,1997-01-01,2011-01-01,52.36155429999999,4.8060527
25PL04,D,LOC,Lokatie J V STOLBERGLN,Juliana van Stolberglaan 2.0 ,6224JW,MAASTRICHT,Limburg,Closed,Higher Education Branch,16.0,1990s,2010s,1997-01-01 to 2013-01-01,1997-01-01,2013-01-01,50.8463359,5.716333199999999
25PL05,D,LOC,Lokatie PROF P WILLEMSSTR,Prof Pieter Willemsstr 39.0 ,6224CD,MAASTRICHT,Limburg,Closed,Higher Education Branch,16.0,1990s,2010s,1997-01-01 to 2013-01-01,1997-01-01,2013-01-01,50.8489449,5.708710200000001
25PZ08,D,LOC,Lokatie STARTBAAN,Startbaan 26.0 ,1187XR,AMSTELVEEN,Noord-Holland,Closed,Higher Education Branch,16.6,1990s,2010s,1997-01-01 to 2013-08-01,1997-01-01,2013-08-01,52.28725799999999,4.847722
25PZ08,D,LOC,ROC van Amsterdam,Zetterij 8.0 ,1185ZZ,AMSTELVEEN,Noord-Holland,Closed,Higher Education Branch,16.6,1990s,2010s,1997-01-01 to 2013-08-01,1997-01-01,2013-08-01,52.2874667,4.8383314
25PL01,D,LOC,Regionaal Opleidingen Centrum Westelijk Zuid-Limburg,Bergerweg 170.0 ,6135KD,SITTARD,Limburg,Closed,Higher Education Branch,17.2,1990s,2010s,1997-01-01 to 2014-04-01,1997-01-01,2014-04-01,50.9951636,5.8424803
25PX09,D,LOC,Lokatie GARENKOKERSKD,Garenkokerskade 81.0 ,2013AL,HAARLEM,Noord-Holland,Closed,Higher Education Branch,17.6,1990s,2010s,1997-01-01 to 2014-08-01,1997-01-01,2014-08-01,52.3857486,4.6297806
25PU06,D,LOC,Lokatie DIEPENBROCKSTR,Diepenbrockstraat 15.0 ,6411TJ,HEERLEN,Limburg,Closed,Higher Education Branch,18.9,1990s,2010s,1997-01-01 to 2015-12-01,1997-01-01,2015-12-01,50.88912140000001,5.9641145
25PW04,D,LOC,Lokatie STUIFZANDSEWG,Stuifzandseweg 40.0 ,7903BB,HOOGEVEEN,Drenthe,Closed,Higher Education Branch,20.0,1990s,2010s,1997-01-01 to 2017-01-01,1997-01-01,2017-01-01,52.73618889999999,6.4812694
25PL02,D,LOC,Lokatie GROTE GR,Grote Gracht 76.0 ,6211SZ,MAASTRICHT,Limburg,Closed,Higher Education Branch,22.6,1990s,2010s,1997-01-01 to 2019-08-02,1997-01-01,2019-08-02,50.8506046,5.685554799999999
25PL03,D,LOC,Lokatie BEMELERWG,Bemelerweg 1.0 ,6226NE,MAASTRICHT,Limburg,Closed,Higher Education Branch,22.6,1990s,2010s,1997-01-01 to 2019-08-02,1997-01-01,2019-08-02,50.8479703,5.728991100000001
25PL03,D,LOC,Regionaal Opleidingen Centrum Westelijk Zuid-Limburg,Adelbert van Scharnlaan 200.0 ,6224JX,MAASTRICHT,Limburg,Closed,Higher Education Branch,22.6,1990s,2010s,1997-01-01 to 2019-08-02,1997-01-01,2019-08-02,50.8457936,5.717887
25PX08,D,LOC,Lokatie IR LELYLN,Ir. Lelylaan 10.0 ,2103XP,HEEMSTEDE,Noord-Holland,Closed,Higher Education Branch,25.0,1990s,2020s,1997-01-01 to 2022-01-01,1997-01-01,2022-01-01,52.3404866,4.631374699999999
25PX08,D,LOC,Regionaal Opleidingen Centrum Nova College,Schipholweg 1.0 ,2034LS,HAARLEM,Noord-Holland,Closed,Higher Education Branch,25.0,1990s,2020s,1997-01-01 to 2022-01-01,1997-01-01,2022-01-01,52.169145,4.487886899999999
25RA02,D,LOC,Lokatie CYPRESSEHOUT,Cypressehout 100.0 ,1507EJ,ZAANDAM,Noord-Holland,Closed,Higher Education Branch,27.6,1990s,2020s,1997-01-01 to 2024-08-01,1997-01-01,2024-08-01,52.436508,4.8060247
25RA03,D,LOC,Regionaal Opleidingscentrum Zaanstreek-Waterland,Johanna Naberstraat 218.0 ,1442BG,PURMEREND,Noord-Holland,Closed,Higher Education Branch,27.6,1990s,2020s,1997-01-01 to 2024-08-01,1997-01-01,2024-08-01,52.5123852,4.956116199999999
25KB,U,HBOS,Hogeschool Van Arnhem En Nymegen,Bothaplein 1.0 ,6814AJ,ARNHEM,Gelderland,Active,University of Applied Sciences,28.1,1990s,,1997-01-01 to Present,1997-01-01,,51.9864623,5.906676099999999
25KB,U,HBOS,Hogeschool van Arnhem en Nijmegen,Ruitenberglaan 31.0 ,6826CC,ARNHEM,Gelderland,Active,University of Applied Sciences,28.1,1990s,,1997-01-01 to Present,1997-01-01,,51.9890181,5.949379
25PV00,D,LOC,Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie,Vlietstraat 11.0 a,4535HA,TERNEUZEN,Zeeland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,51.3102391,3.857652499999999
25PV05,D,LOC,Lokatie RAVENSTEYNWG,Ravensteijnweg 1.0 ,4337PG,MIDDELBURG,Zeeland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,51.4868882,3.6325958
25PW00,D,LOC,Roc Drenthe College,Veldlaan 2.0 ,7824VH,EMMEN,Drenthe,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.7801656,6.929963799999999
25PW03,D,LOC,Regionaal Opleidingen Centrum Drenthe College,Ambachtsweg 2.0 ,7943AE,MEPPEL,Drenthe,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.69045,6.2009292
25PZ00,D,LOC,ROC van Amsterdam,Fred. Roeskestraat 90.0 ,1076ED,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.341345,4.861984
25PZ00,D,LOC,ROC van Amsterdam,Fraijlemaborg 141.0 ,1102CV,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.3163754,4.9499393
25PZ03,D,LOC,Lokatie OPAALLN,Opaallaan 25.0 ,2132XV,HOOFDDORP,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.2940327,4.6826076
25PZ04,D,LOC,Lokatie V OSTADESTR,Van Ostadestraat 103.0 ,1072ST,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.35241329999999,4.8925084
25PZ17,D,LOC,Regionaal Opleidingen Centrum Amsterdam eo,Koningin Wilhelminaplein 18.0 ,1062HK,AMSTERDAM,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1997-01-01 to Present,1997-01-01,,52.35585829999999,4.8364983
25PU04,D,LOC,Lokatie RECT DRIESSENWG,Rector Driessenweg 8.0 ,6411GZ,HEERLEN,Limburg,Closed,Higher Education Branch,3.7,1990s,2000s,1996-12-01 to 2000-08-01,1996-12-01,2000-08-01,50.88635319999999,5.9841562
25PT05,D,LOC,Lokatie HAVINGHASTR,Havinghastraat 11.0 ,1817DA,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,9.7,1990s,2000s,1996-12-01 to 2006-08-01,1996-12-01,2006-08-01,52.6487687,4.738552299999999
25PT05,D,LOC,Regionaal Opleidingen Centrum Horizon College Drechterwaard Zorg,Drechterwaard 12.0 -14,1824EX,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,9.7,1990s,2000s,1996-12-01 to 2006-08-01,1996-12-01,2006-08-01,52.6421265,4.7520036
25PT03,D,LOC,Lokatie DRECHTERWAARD,Drechterwaard 12.0 ,1824EX,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,11.7,1990s,2000s,1996-12-01 to 2008-08-01,1996-12-01,2008-08-01,52.6406618,4.753172699999999
25PT03,D,LOC,Regionaal Opleidingen Centrum Horizon College Jan de Heem,Jan de Heemstraat 6.0 ,1816KB,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,11.7,1990s,2000s,1996-12-01 to 2008-08-01,1996-12-01,2008-08-01,52.6329133,4.7288212
25PT06,D,LOC,Regionaal Opleidingen Centrum Horizon College Drechterwaard Economie,Drechterwaard 111.0 -115,1824DX,ALKMAAR,Noord-Holland,Closed,Higher Education Branch,11.7,1990s,2000s,1996-12-01 to 2008-08-01,1996-12-01,2008-08-01,52.6446261,4.7646961
25PU01,D,LOC,Lokatie MEEZENBROEKERWG,Meezenbroekerweg 5.0 ,6412VK,HEERLEN,Limburg,Closed,Higher Education Branch,17.7,1990s,2010s,1996-12-01 to 2014-08-01,1996-12-01,2014-08-01,50.89461739999999,5.9776894
25PU02,D,LOC,Lokatie WILLEMSTR,Willemstraat 2.0 ,6411KZ,HEERLEN,Limburg,Closed,Higher Education Branch,17.7,1990s,2010s,1996-12-01 to 2014-08-01,1996-12-01,2014-08-01,50.8895232,5.980027799999999
25PU03,D,LOC,Lokatie DRIESCHSTR,Drieschstraat 1.0 ,6412XX,HEERLEN,Limburg,Closed,Higher Education Branch,19.0,1990s,2010s,1996-12-01 to 2015-12-01,1996-12-01,2015-12-01,50.8917167,5.9828061
25PU00,D,LOC,Regionaal Opleidingen Centrum Oostelijk Zuid-Limburg,Uilestraat 26.0 ,6411BX,HEERLEN,Limburg,Closed,Higher Education Branch,22.7,1990s,2010s,1996-12-01 to 2019-08-01,1996-12-01,2019-08-01,50.8859402,5.975789799999999
25PU00,D,LOC,Regionaal Opleidingen Centrum Arcus College,Ruys de Beerenbroucklaan 29.0 A,6417CC,HEERLEN,Limburg,Closed,Higher Education Branch,22.7,1990s,2010s,1996-12-01 to 2019-08-01,1996-12-01,2019-08-01,50.8821409,5.9822209
25PU00,D,LOC,Regionaal Opleidingen Centrum Arcus College,Benzenraderweg 1.0 ,6411EC,HEERLEN,Limburg,Closed,Higher Education Branch,22.7,1990s,2010s,1996-12-01 to 2019-08-01,1996-12-01,2019-08-01,50.8814702,5.979128900000001
25PU00,D,LOC,Regionaal Opleidingen Centrum Arcus College,Valkenburgerweg 148.0 ,6419AW,HEERLEN,Limburg,Closed,Higher Education Branch,22.7,1990s,2010s,1996-12-01 to 2019-08-01,1996-12-01,2019-08-01,50.879641,5.957564
25PU05,D,LOC,Lokatie KLOMPSTR,Klompstraat 30.0 ,6411KT,HEERLEN,Limburg,Closed,Higher Education Branch,22.7,1990s,2010s,1996-12-01 to 2019-08-01,1996-12-01,2019-08-01,50.889118,5.9829496
25PT00,D,LOC,Roc Nrd Kennermerland West Friesland,Canadaplein 3.0 ,1811KE,ALKMAAR,Noord-Holland,Active,Higher Education Branch,28.1,1990s,,1996-12-01 to Present,1996-12-01,,52.633589,4.743721799999999
